osmid,y,x,street_count,highway,ref,geometry
417787919,48.08395,11.531409,1,turning_circle,,POINT (11.531409 48.08395)
417787997,48.0818889,11.5292796,1,turning_circle,,POINT (11.5292796 48.0818889)
417790756,48.0818659,11.5347599,4,,,POINT (11.5347599 48.0818659)
417790777,48.0768119,11.5302787,3,,,POINT (11.5302787 48.0768119)
417790814,48.0767584,11.5302621,3,,,POINT (11.5302621 48.0767584)
417790816,48.0797406,11.5280295,4,,,POINT (11.5280295 48.0797406)
417790853,48.078848,11.5306869,4,,,POINT (11.5306869 48.078848)
417790869,48.0818637,11.5339955,4,,,POINT (11.5339955 48.0818637)
417790895,48.0788808,11.5294385,3,,,POINT (11.5294385 48.0788808)
417790902,48.0789012,11.5277247,3,,,POINT (11.5277247 48.0789012)
417790950,48.0795564,11.5343847,3,,,POINT (11.5343847 48.0795564)
417790959,48.0800387,11.5282162,3,,,POINT (11.5282162 48.0800387)
417791025,48.0805133,11.5329432,4,,,POINT (11.5329432 48.0805133)
417791034,48.0816689,11.532146,3,,,POINT (11.532146 48.0816689)
417791054,48.0775544,11.5304781,4,,,POINT (11.5304781 48.0775544)
417800233,48.0875593,11.5101006,3,,,POINT (11.5101006 48.0875593)
417802125,48.092394,11.5119699,3,,,POINT (11.5119699 48.092394)
417802152,48.0913406,11.5161749,3,,,POINT (11.5161749 48.0913406)
417802184,48.0932516,11.5177958,3,,,POINT (11.5177958 48.0932516)
417802189,48.0934208,11.519363,4,,,POINT (11.519363 48.0934208)
417802227,48.0920339,11.5171461,4,,,POINT (11.5171461 48.0920339)
417802244,48.0935399,11.5215676,3,,,POINT (11.5215676 48.0935399)
417802246,48.0921371,11.5197605,3,,,POINT (11.5197605 48.0921371)
417802247,48.0925679,11.519647,3,,,POINT (11.519647 48.0925679)
417802248,48.0917308,11.5160438,4,,,POINT (11.5160438 48.0917308)
417808131,48.0919468,11.508796,3,,,POINT (11.508796 48.0919468)
417808136,48.0918981,11.5041567,3,turning_circle,,POINT (11.5041567 48.0918981)
418747349,48.1771576,11.5692664,3,,,POINT (11.5692664 48.1771576)
418778764,48.1109479,11.5951499,3,,,POINT (11.5951499 48.1109479)
418792423,48.1924912,11.4482244,3,,,POINT (11.4482244 48.1924912)
419161894,48.1424749,11.5904295,3,,,POINT (11.5904295 48.1424749)
419161895,48.142448,11.5905541,1,,,POINT (11.5905541 48.142448)
419196394,48.1523575,11.6005713,1,,,POINT (11.6005713 48.1523575)
419246444,48.1480876,11.5948037,3,,,POINT (11.5948037 48.1480876)
419354798,48.1061149,11.5137009,3,,,POINT (11.5137009 48.1061149)
419370551,48.1146491,11.658985,3,,,POINT (11.658985 48.1146491)
419370552,48.1137824,11.658188,1,,,POINT (11.658188 48.1137824)
419633874,48.1931235,11.593598,1,,,POINT (11.593598 48.1931235)
420023157,48.1673882,11.5054388,3,,,POINT (11.5054388 48.1673882)
420023236,48.1667697,11.505678,1,,,POINT (11.505678 48.1667697)
420267277,48.1031014,11.6302684,1,,,POINT (11.6302684 48.1031014)
420839011,48.1674564,11.415435,3,,,POINT (11.415435 48.1674564)
422078278,48.1111134,11.5213281,3,,,POINT (11.5213281 48.1111134)
422080668,48.1143752,11.5086446,3,,,POINT (11.5086446 48.1143752)
422080671,48.1175577,11.5003734,3,,,POINT (11.5003734 48.1175577)
424275442,48.1368339,11.596692,3,,,POINT (11.596692 48.1368339)
424305661,48.0856461,11.5323851,3,,,POINT (11.5323851 48.0856461)
424305662,48.0857686,11.5314547,3,,,POINT (11.5314547 48.0857686)
426124082,48.0855741,11.5149965,3,,,POINT (11.5149965 48.0855741)
426124129,48.0826368,11.5145036,3,,,POINT (11.5145036 48.0826368)
427169581,48.0742891,11.5299109,3,,,POINT (11.5299109 48.0742891)
427586471,48.1411182,11.5810387,3,,,POINT (11.5810387 48.1411182)
427586475,48.1411003,11.5810313,3,,,POINT (11.5810313 48.1411003)
427681056,48.2176764,11.4869314,3,,,POINT (11.4869314 48.2176764)
427681057,48.2175018,11.488007,3,,,POINT (11.488007 48.2175018)
427681058,48.2176535,11.4880797,1,,,POINT (11.4880797 48.2176535)
428513566,48.1491643,11.4691741,3,,,POINT (11.4691741 48.1491643)
428891156,48.1728455,11.5346584,1,,,POINT (11.5346584 48.1728455)
429595258,48.131861,11.591678,3,,,POINT (11.591678 48.131861)
429609934,48.1540414,11.6116961,3,,,POINT (11.6116961 48.1540414)
429609936,48.1542039,11.6116628,3,,,POINT (11.6116628 48.1542039)
429609938,48.1748539,11.5947897,3,,,POINT (11.5947897 48.1748539)
429610685,48.1879757,11.5869055,3,,,POINT (11.5869055 48.1879757)
429833212,48.1767241,11.5675353,4,,,POINT (11.5675353 48.1767241)
429833213,48.1764857,11.5675041,4,,,POINT (11.5675041 48.1764857)
429833215,48.1767553,11.5676868,4,,,POINT (11.5676868 48.1767553)
429838644,48.1772539,11.5888897,4,,,POINT (11.5888897 48.1772539)
430234724,48.1366777,11.5981307,3,,,POINT (11.5981307 48.1366777)
430234730,48.1365502,11.5966371,3,,,POINT (11.5966371 48.1365502)
430234731,48.1364037,11.5980232,3,,,POINT (11.5980232 48.1364037)
430234734,48.1350792,11.5970651,1,,,POINT (11.5970651 48.1350792)
430262614,48.142754,11.5541682,3,,,POINT (11.5541682 48.142754)
430262624,48.1433903,11.5545176,3,,,POINT (11.5545176 48.1433903)
430479543,48.1786511,11.5951106,3,,,POINT (11.5951106 48.1786511)
430479544,48.1790395,11.5941872,3,,,POINT (11.5941872 48.1790395)
430479545,48.1796292,11.5960369,3,,,POINT (11.5960369 48.1796292)
430479546,48.1800116,11.5951405,3,,,POINT (11.5951405 48.1800116)
430816174,48.1767293,11.4975188,3,traffic_signals,,POINT (11.4975188 48.1767293)
431159063,48.1448901,11.6195294,1,,,POINT (11.6195294 48.1448901)
431237836,48.1447066,11.6217833,3,,,POINT (11.6217833 48.1447066)
431392459,48.1765215,11.6007834,3,,,POINT (11.6007834 48.1765215)
431608530,48.1511101,11.5202772,3,,,POINT (11.5202772 48.1511101)
431935415,48.1157142,11.5999263,3,,,POINT (11.5999263 48.1157142)
431978770,48.1006261,11.5721878,1,,,POINT (11.5721878 48.1006261)
433266026,48.1857444,11.6126791,4,,,POINT (11.6126791 48.1857444)
433271118,48.1366327,11.5343878,2,,,POINT (11.5343878 48.1366327)
433271122,48.1338761,11.5336525,3,,,POINT (11.5336525 48.1338761)
433387617,48.1506781,11.4561866,4,,,POINT (11.4561866 48.1506781)
433435489,48.1570637,11.5361032,1,,,POINT (11.5361032 48.1570637)
433435490,48.1569977,11.5355936,3,,,POINT (11.5355936 48.1569977)
433730419,48.1487332,11.5727558,3,,,POINT (11.5727558 48.1487332)
433730468,48.1490043,11.5727756,1,,,POINT (11.5727756 48.1490043)
433909649,48.1589936,11.5611356,3,,,POINT (11.5611356 48.1589936)
435124001,48.1411311,11.4168571,1,,,POINT (11.4168571 48.1411311)
435124002,48.1418421,11.416588,3,,,POINT (11.416588 48.1418421)
435124004,48.1416715,11.4166849,3,,,POINT (11.4166849 48.1416715)
435124007,48.1418982,11.4169641,3,,,POINT (11.4169641 48.1418982)
436171033,48.141474,11.4140282,3,,,POINT (11.4140282 48.141474)
436470505,48.1364882,11.6151914,3,,,POINT (11.6151914 48.1364882)
438098632,48.1328783,11.6201645,3,,,POINT (11.6201645 48.1328783)
439335210,48.1417996,11.5886257,3,,,POINT (11.5886257 48.1417996)
439335215,48.1411285,11.5888422,4,,,POINT (11.5888422 48.1411285)
439335221,48.14012,11.5885885,4,,,POINT (11.5885885 48.14012)
439335226,48.1394512,11.5886679,3,,,POINT (11.5886679 48.1394512)
439335231,48.1383233,11.5883949,3,,,POINT (11.5883949 48.1383233)
439335239,48.139302,11.5890933,3,,,POINT (11.5890933 48.139302)
439335242,48.13908,11.5887144,3,,,POINT (11.5887144 48.13908)
439335248,48.1373904,11.5889865,3,,,POINT (11.5889865 48.1373904)
440831877,48.1627471,11.4361791,1,,,POINT (11.4361791 48.1627471)
440847892,48.0884488,11.5950558,3,,,POINT (11.5950558 48.0884488)
440847897,48.0927611,11.5949046,3,,,POINT (11.5949046 48.0927611)
440880109,48.0889692,11.5946684,3,,,POINT (11.5946684 48.0889692)
440880110,48.0882604,11.5953726,3,,,POINT (11.5953726 48.0882604)
441096400,48.0901128,11.5568317,1,,,POINT (11.5568317 48.0901128)
441257149,48.1152985,11.5661962,4,,,POINT (11.5661962 48.1152985)
441257472,48.1148508,11.5661884,4,,,POINT (11.5661884 48.1148508)
441257474,48.1148836,11.5667727,3,,,POINT (11.5667727 48.1148836)
441303495,48.166055,11.511045,3,,,POINT (11.511045 48.166055)
441908167,48.1736508,11.4934462,3,,,POINT (11.4934462 48.1736508)
442310359,48.0977632,11.6372536,3,,,POINT (11.6372536 48.0977632)
442310390,48.0979082,11.6366707,1,,,POINT (11.6366707 48.0979082)
442330208,48.0986585,11.6376394,3,,,POINT (11.6376394 48.0986585)
442330299,48.0982925,11.6392831,3,,,POINT (11.6392831 48.0982925)
442330360,48.0981281,11.6399697,3,,,POINT (11.6399697 48.0981281)
442627284,48.2132856,11.4816642,1,,,POINT (11.4816642 48.2132856)
442665118,48.1253991,11.6646508,3,,,POINT (11.6646508 48.1253991)
442665120,48.1252808,11.6645957,3,,,POINT (11.6645957 48.1252808)
442665197,48.124215,11.6688849,3,,,POINT (11.6688849 48.124215)
442665202,48.1248431,11.6674712,1,,,POINT (11.6674712 48.1248431)
442665203,48.1245316,11.668916,1,,,POINT (11.668916 48.1245316)
442665251,48.1258808,11.6621039,1,,,POINT (11.6621039 48.1258808)
442675712,48.1242348,11.6688154,1,,,POINT (11.6688154 48.1242348)
442675716,48.1241787,11.6690292,1,,,POINT (11.6690292 48.1241787)
443026392,48.0921561,11.5749494,3,,,POINT (11.5749494 48.0921561)
443048450,48.0924711,11.600855,3,,,POINT (11.600855 48.0924711)
443090236,48.125183,11.6649906,3,,,POINT (11.6649906 48.125183)
443090237,48.1253141,11.6650545,3,,,POINT (11.6650545 48.1253141)
443090238,48.1253491,11.6648766,3,,,POINT (11.6648766 48.1253491)
443090239,48.1252256,11.6648124,3,,,POINT (11.6648124 48.1252256)
443090242,48.1240994,11.6688497,3,,,POINT (11.6688497 48.1240994)
443090245,48.1241089,11.6687965,1,,,POINT (11.6687965 48.1241089)
443090288,48.123403,11.6676939,3,,,POINT (11.6676939 48.123403)
443090290,48.123739,11.6680291,1,,,POINT (11.6680291 48.123739)
443090304,48.1251841,11.6659239,1,,,POINT (11.6659239 48.1251841)
443090334,48.1220336,11.6713976,3,,,POINT (11.6713976 48.1220336)
443090335,48.1220805,11.6712749,1,,,POINT (11.6712749 48.1220805)
443117467,48.1395361,11.5886282,2,crossing,,POINT (11.5886282 48.1395361)
443347532,48.1154622,11.7077156,3,,,POINT (11.7077156 48.1154622)
443351958,48.1200868,11.6056892,1,,,POINT (11.6056892 48.1200868)
443364628,48.1294387,11.6151078,4,,,POINT (11.6151078 48.1294387)
443418403,48.1109821,11.5772877,3,,,POINT (11.5772877 48.1109821)
443429734,48.120464,11.5959434,3,,,POINT (11.5959434 48.120464)
443429737,48.1205987,11.5956877,1,,,POINT (11.5956877 48.1205987)
443898543,48.0786639,11.6644226,1,,,POINT (11.6644226 48.0786639)
443898613,48.0788621,11.6640485,3,,,POINT (11.6640485 48.0788621)
444004115,48.116214,11.6686685,3,,,POINT (11.6686685 48.116214)
444004117,48.1156147,11.6699503,3,,,POINT (11.6699503 48.1156147)
444004195,48.1075411,11.6282804,3,,,POINT (11.6282804 48.1075411)
444211748,48.1555292,11.5598352,3,,,POINT (11.5598352 48.1555292)
444299850,48.0969744,11.5877122,3,,,POINT (11.5877122 48.0969744)
444572685,48.1033161,11.5827866,1,,,POINT (11.5827866 48.1033161)
444572754,48.1047614,11.5837851,3,,,POINT (11.5837851 48.1047614)
444572756,48.1047062,11.5846716,3,,,POINT (11.5846716 48.1047062)
444744280,48.1315866,11.5889482,3,,,POINT (11.5889482 48.1315866)
445332215,48.1361564,11.6337398,4,,,POINT (11.6337398 48.1361564)
445382869,48.1652666,11.4663648,3,,,POINT (11.4663648 48.1652666)
445382870,48.1651678,11.4660442,1,,,POINT (11.4660442 48.1651678)
445816837,48.1086733,11.6988738,3,,,POINT (11.6988738 48.1086733)
445816913,48.1084284,11.6982667,1,,,POINT (11.6982667 48.1084284)
446252847,48.1398662,11.5382562,3,,,POINT (11.5382562 48.1398662)
446779591,48.1615248,11.4661711,1,,,POINT (11.4661711 48.1615248)
446836693,48.183467,11.5508924,3,,,POINT (11.5508924 48.183467)
446836695,48.1835643,11.5507213,2,,,POINT (11.5507213 48.1835643)
446836697,48.1836431,11.5506793,2,,,POINT (11.5506793 48.1836431)
446836699,48.1842213,11.5506973,1,,,POINT (11.5506973 48.1842213)
447528799,48.1505622,11.6095563,3,,,POINT (11.6095563 48.1505622)
447528810,48.1503645,11.6092918,3,,,POINT (11.6092918 48.1503645)
447845574,48.1545479,11.5047336,3,,,POINT (11.5047336 48.1545479)
447845575,48.1539552,11.5051537,1,turning_circle,,POINT (11.5051537 48.1539552)
447850362,48.1378197,11.4955384,3,,,POINT (11.4955384 48.1378197)
447850363,48.135966,11.4953074,3,,,POINT (11.4953074 48.135966)
447866045,48.1385483,11.5098527,3,,,POINT (11.5098527 48.1385483)
447866051,48.1392275,11.5073658,3,,,POINT (11.5073658 48.1392275)
449344804,48.1989202,11.6110036,4,,,POINT (11.6110036 48.1989202)
449344809,48.198951,11.6109043,3,,,POINT (11.6109043 48.198951)
450068655,48.1158253,11.6906498,3,,,POINT (11.6906498 48.1158253)
450068863,48.1155272,11.6903251,1,,,POINT (11.6903251 48.1155272)
450140282,48.0913509,11.634423,1,,,POINT (11.634423 48.0913509)
450153086,48.1170134,11.6992974,3,,,POINT (11.6992974 48.1170134)
450153317,48.1156626,11.6978595,3,,,POINT (11.6978595 48.1156626)
450154644,48.2041283,11.6006813,1,,,POINT (11.6006813 48.2041283)
450168654,48.0869939,11.5575196,1,,,POINT (11.5575196 48.0869939)
450168659,48.0850709,11.5563367,1,,,POINT (11.5563367 48.0850709)
450168676,48.0873884,11.5566634,3,,,POINT (11.5566634 48.0873884)
450168678,48.087287,11.5567662,1,,,POINT (11.5567662 48.087287)
450168679,48.0870376,11.5559744,3,,,POINT (11.5559744 48.0870376)
450168681,48.0869444,11.5560902,1,,,POINT (11.5560902 48.0869444)
450168706,48.0873691,11.5587494,3,,,POINT (11.5587494 48.0873691)
450168723,48.0905167,11.5563172,4,,,POINT (11.5563172 48.0905167)
450168726,48.0903416,11.5566667,3,,,POINT (11.5566667 48.0903416)
450531922,48.0908399,11.5569072,3,,,POINT (11.5569072 48.0908399)
450531924,48.0906614,11.5571693,3,,,POINT (11.5571693 48.0906614)
451703876,48.1050716,11.5949915,1,turning_circle,,POINT (11.5949915 48.1050716)
451999826,48.1297799,11.5390251,3,,,POINT (11.5390251 48.1297799)
452030259,48.164066,11.4397227,3,,,POINT (11.4397227 48.164066)
452601358,48.2031279,11.4321061,1,,,POINT (11.4321061 48.2031279)
452601361,48.2016963,11.432095,3,,,POINT (11.432095 48.2016963)
452601371,48.2011552,11.4321566,3,,,POINT (11.4321566 48.2011552)
452614137,48.1647498,11.4362068,3,,,POINT (11.4362068 48.1647498)
452614143,48.1640382,11.4392861,3,,,POINT (11.4392861 48.1640382)
454282670,48.2016394,11.6156753,3,,,POINT (11.6156753 48.2016394)
454282697,48.2002741,11.6153421,1,,,POINT (11.6153421 48.2002741)
454282720,48.2009158,11.6117362,5,,,POINT (11.6117362 48.2009158)
454282732,48.2022623,11.6120502,3,,,POINT (11.6120502 48.2022623)
454282735,48.202257,11.6122847,3,,,POINT (11.6122847 48.202257)
454282747,48.2026987,11.6126195,3,,,POINT (11.6126195 48.2026987)
454282755,48.2029243,11.6124465,3,,,POINT (11.6124465 48.2029243)
454348166,48.1879414,11.6167195,3,,,POINT (11.6167195 48.1879414)
454388900,48.1867448,11.6183452,3,,,POINT (11.6183452 48.1867448)
454550751,48.1543965,11.5117651,3,,,POINT (11.5117651 48.1543965)
454550755,48.1546024,11.5116132,3,crossing,,POINT (11.5116132 48.1546024)
454550759,48.1544938,11.5111329,3,crossing,,POINT (11.5111329 48.1544938)
454550761,48.1479619,11.5322224,1,,,POINT (11.5322224 48.1479619)
455909929,48.1561283,11.4229232,1,turning_circle,,POINT (11.4229232 48.1561283)
455920515,48.1587548,11.4182395,3,,,POINT (11.4182395 48.1587548)
457091436,48.103256,11.6372632,3,,,POINT (11.6372632 48.103256)
457515536,48.1032213,11.6258518,3,,,POINT (11.6258518 48.1032213)
458737212,48.144556,11.4720187,3,,,POINT (11.4720187 48.144556)
458737213,48.144264,11.4714011,3,,,POINT (11.4714011 48.144264)
458752854,48.174473,11.574718,1,,,POINT (11.574718 48.174473)
459446648,48.1178039,11.5988429,3,,,POINT (11.5988429 48.1178039)
459851342,48.1915683,11.4560275,1,,,POINT (11.4560275 48.1915683)
460377228,48.1554105,11.4157479,1,turning_circle,,POINT (11.4157479 48.1554105)
460980443,48.1531394,11.4260779,3,,,POINT (11.4260779 48.1531394)
460980447,48.1533946,11.4271618,1,,,POINT (11.4271618 48.1533946)
461229499,48.1457647,11.471827,3,,,POINT (11.471827 48.1457647)
461237272,48.149492,11.4586348,3,,,POINT (11.4586348 48.149492)
461237275,48.1501679,11.4590657,4,,,POINT (11.4590657 48.1501679)
461237279,48.1502542,11.4591365,3,,,POINT (11.4591365 48.1502542)
461246190,48.1510149,11.4562037,3,,,POINT (11.4562037 48.1510149)
461246200,48.1505537,11.4561958,4,,,POINT (11.4561958 48.1505537)
461368301,48.1526344,11.4274525,3,,,POINT (11.4274525 48.1526344)
461609664,48.1423957,11.4751392,3,,,POINT (11.4751392 48.1423957)
461609670,48.141992,11.4743889,3,,,POINT (11.4743889 48.141992)
461609677,48.1422613,11.4749349,3,,,POINT (11.4749349 48.1422613)
461609680,48.1424174,11.4738095,3,,,POINT (11.4738095 48.1424174)
461610355,48.1426345,11.4745359,3,,,POINT (11.4745359 48.1426345)
461995545,48.1535227,11.6196563,3,,,POINT (11.6196563 48.1535227)
461995554,48.1531535,11.6210748,3,,,POINT (11.6210748 48.1531535)
466037052,48.1444261,11.6185739,3,,,POINT (11.6185739 48.1444261)
466037077,48.1444626,11.6198148,3,,,POINT (11.6198148 48.1444626)
466051249,48.1441449,11.6214343,3,,,POINT (11.6214343 48.1441449)
467088522,48.0935565,11.5584428,3,,,POINT (11.5584428 48.0935565)
467088848,48.0936288,11.5576412,3,,,POINT (11.5576412 48.0936288)
467701002,48.0953737,11.5925799,3,,,POINT (11.5925799 48.0953737)
467701004,48.0954167,11.5913529,3,,,POINT (11.5913529 48.0954167)
467701005,48.0952895,11.5914089,3,,,POINT (11.5914089 48.0952895)
469403333,48.2019729,11.5859629,3,,,POINT (11.5859629 48.2019729)
469403334,48.2017032,11.5859134,3,,,POINT (11.5859134 48.2017032)
469403336,48.2014922,11.5855083,3,,,POINT (11.5855083 48.2014922)
469403338,48.2021703,11.5856375,3,,,POINT (11.5856375 48.2021703)
469800187,48.1752708,11.5727469,3,,,POINT (11.5727469 48.1752708)
469873043,48.0740999,11.4871382,1,,,POINT (11.4871382 48.0740999)
470238855,48.1620818,11.5361631,3,,,POINT (11.5361631 48.1620818)
470239011,48.1625056,11.5359573,1,,,POINT (11.5359573 48.1625056)
470239425,48.1619276,11.5356797,3,,,POINT (11.5356797 48.1619276)
470346566,48.1810495,11.481196,3,,,POINT (11.481196 48.1810495)
471192449,48.1430834,11.4895704,3,,,POINT (11.4895704 48.1430834)
471400713,48.076661,11.5120862,4,,,POINT (11.5120862 48.076661)
471844750,48.219505,11.5624015,3,,,POINT (11.5624015 48.219505)
471845494,48.2199518,11.5611916,3,crossing,,POINT (11.5611916 48.2199518)
471845592,48.2182161,11.5614468,3,,,POINT (11.5614468 48.2182161)
471845601,48.219408,11.5629667,3,,,POINT (11.5629667 48.219408)
473015788,48.16302,11.5331327,1,,,POINT (11.5331327 48.16302)
476566759,48.0858562,11.4730176,3,,,POINT (11.4730176 48.0858562)
477511414,48.1075026,11.5801449,3,,,POINT (11.5801449 48.1075026)
477511415,48.1074687,11.5800229,3,,,POINT (11.5800229 48.1074687)
478159993,48.1978189,11.6304118,1,,,POINT (11.6304118 48.1978189)
478578973,48.121286,11.5026352,3,,,POINT (11.5026352 48.121286)
480314286,48.1439307,11.545277,3,,,POINT (11.545277 48.1439307)
480314288,48.1439096,11.545267,3,,,POINT (11.545267 48.1439096)
480987891,48.125293,11.6031026,1,,,POINT (11.6031026 48.125293)
481087957,48.1268809,11.6060959,3,,,POINT (11.6060959 48.1268809)
482074094,48.1566348,11.582883,1,,,POINT (11.582883 48.1566348)
482602034,48.1926931,11.564402,3,,,POINT (11.564402 48.1926931)
482602038,48.1921336,11.5653029,3,,,POINT (11.5653029 48.1921336)
482656894,48.1109244,11.5841239,3,,,POINT (11.5841239 48.1109244)
482656898,48.1093706,11.5844975,3,,,POINT (11.5844975 48.1093706)
482695839,48.1250839,11.6030071,1,,,POINT (11.6030071 48.1250839)
482857042,48.1999978,11.5561283,1,,,POINT (11.5561283 48.1999978)
483313882,48.1066127,11.5803221,3,,,POINT (11.5803221 48.1066127)
483415564,48.1228409,11.4949313,3,,,POINT (11.4949313 48.1228409)
483415565,48.1205935,11.4900538,3,,,POINT (11.4900538 48.1205935)
483452156,48.1183612,11.5483226,4,,,POINT (11.5483226 48.1183612)
483737465,48.1238999,11.587577,3,,,POINT (11.587577 48.1238999)
484279003,48.1259903,11.6005224,3,,,POINT (11.6005224 48.1259903)
484279018,48.1258945,11.6003744,3,,,POINT (11.6003744 48.1258945)
486542731,48.1416484,11.5587846,3,,,POINT (11.5587846 48.1416484)
488399585,48.1804183,11.568874,3,,,POINT (11.568874 48.1804183)
488399590,48.18073,11.5683877,3,,,POINT (11.5683877 48.18073)
489795263,48.1130128,11.5460418,3,,,POINT (11.5460418 48.1130128)
489795265,48.1130279,11.5447613,3,,,POINT (11.5447613 48.1130279)
489795274,48.1130249,11.5457677,3,,,POINT (11.5457677 48.1130249)
489802945,48.1146116,11.5459071,3,,,POINT (11.5459071 48.1146116)
489934216,48.1242727,11.5515398,3,,,POINT (11.5515398 48.1242727)
489934218,48.1240808,11.5514791,1,,,POINT (11.5514791 48.1240808)
492084425,48.1324725,11.5352867,3,,,POINT (11.5352867 48.1324725)
492084426,48.1321728,11.535037,3,,,POINT (11.535037 48.1321728)
492084429,48.1316785,11.5346102,3,,,POINT (11.5346102 48.1316785)
492084431,48.1320143,11.5338607,1,,,POINT (11.5338607 48.1320143)
492084432,48.1318868,11.534293,1,,,POINT (11.534293 48.1318868)
492481376,48.1914019,11.6170712,3,,,POINT (11.6170712 48.1914019)
492983428,48.1533773,11.6198947,3,,,POINT (11.6198947 48.1533773)
492983430,48.1535311,11.6197177,3,,,POINT (11.6197177 48.1535311)
493230431,48.198064,11.6098924,3,,,POINT (11.6098924 48.198064)
493429285,48.2085921,11.5411984,3,,,POINT (11.5411984 48.2085921)
493429286,48.2086093,11.5416185,1,,,POINT (11.5416185 48.2086093)
493429364,48.2088378,11.5412382,1,,,POINT (11.5412382 48.2088378)
493922412,48.1067244,11.6447419,2,,,POINT (11.6447419 48.1067244)
493922424,48.1068118,11.6463064,4,,,POINT (11.6463064 48.1068118)
493922437,48.1065002,11.6447362,1,,,POINT (11.6447362 48.1065002)
494225357,48.1007788,11.6351675,4,,,POINT (11.6351675 48.1007788)
494603877,48.1139698,11.4795385,1,,,POINT (11.4795385 48.1139698)
494911951,48.1307759,11.6456767,3,,,POINT (11.6456767 48.1307759)
495083002,48.0847879,11.6408863,3,,,POINT (11.6408863 48.0847879)
495113737,48.0791116,11.6632565,3,,,POINT (11.6632565 48.0791116)
497197919,48.0923808,11.6006115,3,,,POINT (11.6006115 48.0923808)
497197970,48.0947464,11.5956873,3,,,POINT (11.5956873 48.0947464)
497197974,48.0939922,11.5955467,3,,,POINT (11.5955467 48.0939922)
497197977,48.0932689,11.5952458,3,,,POINT (11.5952458 48.0932689)
497197991,48.0906571,11.5975485,3,,,POINT (11.5975485 48.0906571)
497208111,48.0931266,11.5951633,3,,,POINT (11.5951633 48.0931266)
497208115,48.0926785,11.5951245,1,,,POINT (11.5951245 48.0926785)
497208122,48.0911661,11.5973981,3,,,POINT (11.5973981 48.0911661)
497227289,48.0900727,11.5980048,3,,,POINT (11.5980048 48.0900727)
497227291,48.0895948,11.5983261,3,,,POINT (11.5983261 48.0895948)
497227293,48.0884108,11.5984569,3,,,POINT (11.5984569 48.0884108)
497227295,48.0882938,11.5978944,3,,,POINT (11.5978944 48.0882938)
497227313,48.0882235,11.5975337,3,,,POINT (11.5975337 48.0882235)
497692262,48.1531258,11.4561097,3,,,POINT (11.4561097 48.1531258)
497692263,48.1531536,11.4568823,1,,,POINT (11.4568823 48.1531536)
497741135,48.163822,11.5375826,3,,,POINT (11.5375826 48.163822)
497741140,48.163244,11.5375461,3,,,POINT (11.5375461 48.163244)
498183663,48.0869697,11.5997251,3,,,POINT (11.5997251 48.0869697)
498183746,48.0910578,11.596693,3,,,POINT (11.596693 48.0910578)
498183749,48.0910299,11.5961769,3,,,POINT (11.5961769 48.0910299)
498183813,48.0910847,11.5950658,3,,,POINT (11.5950658 48.0910847)
498183830,48.0912464,11.5951231,1,,,POINT (11.5951231 48.0912464)
498183895,48.0923817,11.5945503,3,,,POINT (11.5945503 48.0923817)
498183899,48.0923001,11.5947741,1,,,POINT (11.5947741 48.0923001)
498183946,48.0919226,11.5939965,3,,,POINT (11.5939965 48.0919226)
498183949,48.091782,11.5942619,1,,,POINT (11.5942619 48.091782)
498183959,48.0938336,11.5957751,1,,,POINT (11.5957751 48.0938336)
498183965,48.0952056,11.5911176,3,,,POINT (11.5911176 48.0952056)
498183974,48.095207,11.5926144,1,,,POINT (11.5926144 48.095207)
498742998,48.1593805,11.5568174,3,,,POINT (11.5568174 48.1593805)
500345508,48.1650791,11.5435256,3,crossing,,POINT (11.5435256 48.1650791)
500345967,48.1664415,11.544448,3,,,POINT (11.544448 48.1664415)
500345972,48.1668663,11.5440664,3,,,POINT (11.5440664 48.1668663)
500346276,48.1650777,11.5443093,3,,,POINT (11.5443093 48.1650777)
500348116,48.1657904,11.5450333,3,,,POINT (11.5450333 48.1657904)
500348176,48.1660781,11.545789,1,,,POINT (11.545789 48.1660781)
500521614,48.0888207,11.5935695,1,,,POINT (11.5935695 48.0888207)
500521623,48.0877542,11.5947284,1,,,POINT (11.5947284 48.0877542)
500521628,48.0879071,11.5942043,1,,,POINT (11.5942043 48.0879071)
500521633,48.0937874,11.590783,3,,,POINT (11.590783 48.0937874)
500521641,48.0932868,11.5911964,3,,,POINT (11.5911964 48.0932868)
500521652,48.0928701,11.5916179,3,,,POINT (11.5916179 48.0928701)
500521678,48.0913831,11.5938895,3,,,POINT (11.5938895 48.0913831)
500521682,48.0912135,11.5937762,1,,,POINT (11.5937762 48.0912135)
502554074,48.1810772,11.6093251,4,,,POINT (11.6093251 48.1810772)
502554077,48.1810843,11.6089478,3,,,POINT (11.6089478 48.1810843)
502554092,48.1824755,11.609651,3,,,POINT (11.609651 48.1824755)
502554138,48.1732881,11.5943638,3,,,POINT (11.5943638 48.1732881)
503470536,48.1712821,11.5982945,3,,,POINT (11.5982945 48.1712821)
503663425,48.1842127,11.6114558,1,,,POINT (11.6114558 48.1842127)
503663435,48.1846128,11.6105033,1,,,POINT (11.6105033 48.1846128)
503663443,48.1791136,11.599601,3,,,POINT (11.599601 48.1791136)
503663445,48.1784086,11.6011656,4,,,POINT (11.6011656 48.1784086)
503663513,48.1845004,11.6080608,3,,,POINT (11.6080608 48.1845004)
