osmid,y,x,street_count,ref,highway,geometry
243642,48.6955182,9.1931151,3,,,POINT (9.1931151 48.6955182)
243648,48.6937412,9.1998088,3,53a,motorway_junction,POINT (9.1998088 48.6937412)
433564,48.7276507,9.0677547,3,,,POINT (9.0677547 48.7276507)
433912,48.8234279,9.0943289,3,,,POINT (9.0943289 48.8234279)
433913,48.8252278,9.0941703,3,,,POINT (9.0941703 48.8252278)
433914,48.8229418,9.0929511,3,,,POINT (9.0929511 48.8229418)
433918,48.8234391,9.09295,3,,,POINT (9.09295 48.8234391)
433922,48.8232583,9.0930887,3,,,POINT (9.0930887 48.8232583)
433923,48.8233088,9.0931728,3,,,POINT (9.0931728 48.8233088)
433924,48.8234118,9.0931607,3,,,POINT (9.0931607 48.8234118)
433925,48.8234528,9.0930683,3,,,POINT (9.0930683 48.8234528)
433926,48.8233804,9.0935259,3,,,POINT (9.0935259 48.8233804)
434253,48.840406,9.1535665,3,,motorway_junction,POINT (9.1535665 48.840406)
434257,48.8398578,9.1567508,3,,,POINT (9.1567508 48.8398578)
434258,48.8392747,9.1570758,3,,,POINT (9.1570758 48.8392747)
434264,48.8426483,9.135682,3,,,POINT (9.135682 48.8426483)
434278,48.8412737,9.164406,3,,motorway_junction,POINT (9.164406 48.8412737)
434286,48.8423344,9.1767849,3,,,POINT (9.1767849 48.8423344)
434287,48.8442915,9.1789967,3,,motorway_junction,POINT (9.1789967 48.8442915)
434293,48.8480163,9.1822333,3,,,POINT (9.1822333 48.8480163)
434295,48.845736,9.1800563,3,,motorway_junction,POINT (9.1800563 48.845736)
434297,48.8427542,9.1771114,3,,motorway_junction,POINT (9.1771114 48.8427542)
483640,48.7239615,9.1668772,4,,,POINT (9.1668772 48.7239615)
483641,48.7237491,9.166827,5,,,POINT (9.166827 48.7237491)
483665,48.7151571,9.1646847,3,,,POINT (9.1646847 48.7151571)
483687,48.7210597,9.1820669,2,,,POINT (9.1820669 48.7210597)
483750,48.7169376,9.1952625,3,,traffic_signals,POINT (9.1952625 48.7169376)
483821,48.7270154,9.1501071,3,,,POINT (9.1501071 48.7270154)
483829,48.7271584,9.1501039,3,,,POINT (9.1501039 48.7271584)
483835,48.7287095,9.1503839,4,,,POINT (9.1503839 48.7287095)
483836,48.7293683,9.1503585,3,,,POINT (9.1503585 48.7293683)
483837,48.7299028,9.1504702,3,,,POINT (9.1504702 48.7299028)
483859,48.7404041,9.1528375,3,,,POINT (9.1528375 48.7404041)
488104,48.714104,9.165426,3,,,POINT (9.165426 48.714104)
488105,48.713934,9.1655758,3,,,POINT (9.1655758 48.713934)
488113,48.7125672,9.1663917,4,,,POINT (9.1663917 48.7125672)
488115,48.7125853,9.1669559,3,,,POINT (9.1669559 48.7125853)
488120,48.7137374,9.1661323,3,,,POINT (9.1661323 48.7137374)
488121,48.7139372,9.1659015,3,,,POINT (9.1659015 48.7139372)
490550,48.7487416,9.1567335,3,,,POINT (9.1567335 48.7487416)
490551,48.7492349,9.1566575,3,,,POINT (9.1566575 48.7492349)
490557,48.7495007,9.1508784,3,,,POINT (9.1508784 48.7495007)
490573,48.7532466,9.1519042,3,,,POINT (9.1519042 48.7532466)
490590,48.7569277,9.1557404,3,,,POINT (9.1557404 48.7569277)
490637,48.7569974,9.1462695,3,,,POINT (9.1462695 48.7569974)
490641,48.7586279,9.1508029,4,,,POINT (9.1508029 48.7586279)
490642,48.7590926,9.1519579,4,,,POINT (9.1519579 48.7590926)
490643,48.7597369,9.1538086,3,,crossing,POINT (9.1538086 48.7597369)
490645,48.7594636,9.1595802,3,,,POINT (9.1595802 48.7594636)
490651,48.7600635,9.1566605,3,,,POINT (9.1566605 48.7600635)
490652,48.7602625,9.1581267,3,,,POINT (9.1581267 48.7602625)
490653,48.7606567,9.159674,4,,,POINT (9.159674 48.7606567)
490655,48.7629637,9.1591549,3,,,POINT (9.1591549 48.7629637)
490667,48.7539801,9.1389667,4,,,POINT (9.1389667 48.7539801)
490691,48.7660001,9.1612592,3,,,POINT (9.1612592 48.7660001)
490694,48.7705732,9.1580411,4,,,POINT (9.1580411 48.7705732)
490704,48.7713949,9.1612556,4,,,POINT (9.1612556 48.7713949)
490705,48.7717142,9.1625278,3,,,POINT (9.1625278 48.7717142)
490707,48.7649927,9.1592639,3,,,POINT (9.1592639 48.7649927)
490709,48.7637909,9.1592076,3,,,POINT (9.1592076 48.7637909)
490720,48.7707745,9.1437792,3,,,POINT (9.1437792 48.7707745)
490721,48.7702354,9.1438895,3,,traffic_signals,POINT (9.1438895 48.7702354)
490726,48.7664468,9.148718,3,,,POINT (9.148718 48.7664468)
490740,48.7649005,9.1359686,3,,,POINT (9.1359686 48.7649005)
490813,48.7719326,9.1632922,4,,,POINT (9.1632922 48.7719326)
498263,48.7641098,9.1340916,3,,traffic_signals,POINT (9.1340916 48.7641098)
498275,48.7650184,9.1187202,3,,motorway_junction,POINT (9.1187202 48.7650184)
498281,48.7615278,9.1162556,3,,motorway_junction,POINT (9.1162556 48.7615278)
498285,48.7561542,9.115662,3,,,POINT (9.115662 48.7561542)
498286,48.7538523,9.1152996,3,,,POINT (9.1152996 48.7538523)
498294,48.748194,9.1142952,3,,motorway_junction,POINT (9.1142952 48.748194)
498297,48.7448859,9.1120796,3,,,POINT (9.1120796 48.7448859)
498300,48.7492986,9.1365841,3,,,POINT (9.1365841 48.7492986)
498317,48.7400651,9.1303966,4,,,POINT (9.1303966 48.7400651)
498322,48.7373667,9.1281561,4,,,POINT (9.1281561 48.7373667)
498346,48.7298514,9.1124469,3,,,POINT (9.1124469 48.7298514)
498349,48.7298343,9.1097454,4,,,POINT (9.1097454 48.7298343)
498352,48.7299831,9.1029865,4,,,POINT (9.1029865 48.7299831)
498353,48.7303311,9.1007202,4,,,POINT (9.1007202 48.7303311)
498355,48.730679,9.0972958,3,,,POINT (9.0972958 48.730679)
498357,48.7306652,9.0954372,5,,,POINT (9.0954372 48.7306652)
498369,48.7283095,9.0739511,3,,,POINT (9.0739511 48.7283095)
498370,48.7290307,9.0767155,3,51,motorway_junction,POINT (9.0767155 48.7290307)
498376,48.7297428,9.0861748,3,1,motorway_junction,POINT (9.0861748 48.7297428)
498381,48.7310063,9.0924855,3,,,POINT (9.0924855 48.7310063)
551514,48.7298197,9.1235729,3,,,POINT (9.1235729 48.7298197)
551515,48.7289746,9.1155847,4,,,POINT (9.1155847 48.7289746)
551516,48.728975,9.1126747,3,,,POINT (9.1126747 48.728975)
551534,48.7288412,9.1295223,3,,,POINT (9.1295223 48.7288412)
551536,48.728982,9.1097394,3,,,POINT (9.1097394 48.728982)
551540,48.7290244,9.1177573,3,,crossing,POINT (9.1177573 48.7290244)
551559,48.7293276,9.129787,3,,,POINT (9.129787 48.7293276)
551560,48.7285005,9.1305965,3,,,POINT (9.1305965 48.7285005)
551564,48.7284415,9.1319437,3,,,POINT (9.1319437 48.7284415)
551565,48.7296547,9.118413,4,,,POINT (9.118413 48.7296547)
551570,48.7293054,9.1264879,3,,,POINT (9.1264879 48.7293054)
551571,48.722228,9.1316767,3,,,POINT (9.1316767 48.722228)
551575,48.7299017,9.118765,4,,,POINT (9.118765 48.7299017)
551651,48.7109161,9.1397942,3,,,POINT (9.1397942 48.7109161)
551670,48.6932828,9.1990877,3,,,POINT (9.1990877 48.6932828)
551672,48.6932427,9.1997133,3,,,POINT (9.1997133 48.6932427)
551682,48.6948018,9.2215525,4,,,POINT (9.2215525 48.6948018)
551689,48.6930176,9.2021487,3,,,POINT (9.2021487 48.6930176)
551695,48.6926542,9.214157,3,,,POINT (9.214157 48.6926542)
589698,48.7122402,9.1640908,3,,motorway_junction,POINT (9.1640908 48.7122402)
589734,48.7456568,9.1616462,3,,,POINT (9.1616462 48.7456568)
589735,48.7458167,9.1619336,4,,,POINT (9.1619336 48.7458167)
589757,48.7502474,9.1728638,4,,,POINT (9.1728638 48.7502474)
589761,48.7459404,9.161768,3,,,POINT (9.161768 48.7459404)
589772,48.7387737,9.1624941,3,,motorway_junction,POINT (9.1624941 48.7387737)
589777,48.7370808,9.1631379,4,,,POINT (9.1631379 48.7370808)
589785,48.7329596,9.1589661,3,,,POINT (9.1589661 48.7329596)
589793,48.7306093,9.155379,3,,,POINT (9.155379 48.7306093)
589796,48.7290623,9.1529462,3,,,POINT (9.1529462 48.7290623)
589797,48.7288495,9.1525623,3,,,POINT (9.1525623 48.7288495)
589798,48.7288436,9.1521021,3,,,POINT (9.1521021 48.7288436)
589810,48.7262205,9.1481752,4,,,POINT (9.1481752 48.7262205)
589815,48.7256182,9.1465474,4,,traffic_signals,POINT (9.1465474 48.7256182)
589816,48.7249232,9.146564,3,,,POINT (9.146564 48.7249232)
589817,48.7244904,9.1465639,4,,,POINT (9.1465639 48.7244904)
589818,48.7237136,9.1464705,4,,,POINT (9.1464705 48.7237136)
589821,48.7218263,9.1453307,3,,,POINT (9.1453307 48.7218263)
589823,48.7208814,9.1447599,4,,,POINT (9.1447599 48.7208814)
589827,48.7191266,9.1438536,3,,,POINT (9.1438536 48.7191266)
589831,48.7175955,9.1434791,3,,,POINT (9.1434791 48.7175955)
589835,48.7179651,9.1448618,3,,,POINT (9.1448618 48.7179651)
589839,48.7159181,9.1468354,3,,,POINT (9.1468354 48.7159181)
589843,48.7146356,9.1491922,3,,,POINT (9.1491922 48.7146356)
589850,48.713055,9.1517028,3,,,POINT (9.1517028 48.713055)
589853,48.7120037,9.1524947,3,,,POINT (9.1524947 48.7120037)
589856,48.7096954,9.1536094,3,,,POINT (9.1536094 48.7096954)
589863,48.7096674,9.1573136,3,,,POINT (9.1573136 48.7096674)
589866,48.7102972,9.160253,3,,,POINT (9.160253 48.7102972)
589872,48.7117726,9.162724,3,,,POINT (9.162724 48.7117726)
589910,48.7186165,9.1643805,3,,,POINT (9.1643805 48.7186165)
589913,48.7195125,9.1647173,3,,,POINT (9.1647173 48.7195125)
589927,48.7250979,9.1544912,3,,,POINT (9.1544912 48.7250979)
589930,48.7245696,9.1540189,3,,,POINT (9.1540189 48.7245696)
589950,48.7135266,9.1633295,3,,traffic_signals,POINT (9.1633295 48.7135266)
589952,48.7137754,9.16424,4,,traffic_signals,POINT (9.16424 48.7137754)
589957,48.7232065,9.1642981,3,,motorway_junction,POINT (9.1642981 48.7232065)
589963,48.7480345,9.1659076,3,,,POINT (9.1659076 48.7480345)
589983,48.7504664,9.1751769,3,,,POINT (9.1751769 48.7504664)
589992,48.7525892,9.1787677,3,,,POINT (9.1787677 48.7525892)
589997,48.75337,9.1813418,3,,,POINT (9.1813418 48.75337)
590003,48.755709,9.187397,3,,,POINT (9.187397 48.755709)
590016,48.7552102,9.1881045,3,,,POINT (9.1881045 48.7552102)
590020,48.7546935,9.1864525,4,,,POINT (9.1864525 48.7546935)
590035,48.7514505,9.1722569,3,,crossing,POINT (9.1722569 48.7514505)
590039,48.7526644,9.1722605,4,,,POINT (9.1722605 48.7526644)
590040,48.752867,9.1721403,3,,,POINT (9.1721403 48.752867)
590047,48.7547241,9.1740484,3,,,POINT (9.1740484 48.7547241)
590050,48.7555911,9.1748236,3,,traffic_signals,POINT (9.1748236 48.7555911)
590054,48.7566444,9.1767808,3,,,POINT (9.1767808 48.7566444)
590072,48.7601528,9.1813574,3,,,POINT (9.1813574 48.7601528)
590141,48.7745287,9.1855193,5,,,POINT (9.1855193 48.7745287)
590147,48.7769459,9.1820352,3,,,POINT (9.1820352 48.7769459)
590154,48.7802838,9.1770621,3,,,POINT (9.1770621 48.7802838)
590170,48.7843342,9.1793211,3,,,POINT (9.1793211 48.7843342)
590185,48.7906208,9.1810116,5,,,POINT (9.1810116 48.7906208)
590191,48.7910123,9.1789577,3,,,POINT (9.1789577 48.7910123)
590195,48.7913969,9.1774367,3,,,POINT (9.1774367 48.7913969)
590203,48.7929099,9.1765889,3,,,POINT (9.1765889 48.7929099)
590210,48.7957506,9.1786227,3,,,POINT (9.1786227 48.7957506)
590226,48.7987344,9.1754849,3,,,POINT (9.1754849 48.7987344)
590233,48.7994277,9.1738408,4,,,POINT (9.1738408 48.7994277)
590264,48.8010684,9.1731678,4,,,POINT (9.1731678 48.8010684)
590273,48.8034719,9.1741158,3,,,POINT (9.1741158 48.8034719)
590288,48.8085945,9.1799913,4,,,POINT (9.1799913 48.8085945)
590291,48.8094023,9.1813311,3,,,POINT (9.1813311 48.8094023)
590293,48.8099503,9.1815695,3,,,POINT (9.1815695 48.8099503)
590298,48.8102993,9.1823868,4,,,POINT (9.1823868 48.8102993)
590300,48.8098959,9.1831832,3,,,POINT (9.1831832 48.8098959)
590303,48.8094983,9.183794,3,,,POINT (9.183794 48.8094983)
590304,48.8089904,9.1844154,3,,,POINT (9.1844154 48.8089904)
590306,48.8083347,9.1846781,3,,,POINT (9.1846781 48.8083347)
590312,48.8057138,9.1845771,3,,,POINT (9.1845771 48.8057138)
590318,48.8009884,9.1829273,3,,,POINT (9.1829273 48.8009884)
590320,48.7998377,9.182715,3,,,POINT (9.182715 48.7998377)
590324,48.7983894,9.182453,3,,,POINT (9.182453 48.7983894)
590325,48.7978284,9.1823938,3,,,POINT (9.1823938 48.7978284)
590341,48.7924287,9.1812162,5,,,POINT (9.1812162 48.7924287)
590349,48.786485,9.1801979,3,,,POINT (9.1801979 48.786485)
590355,48.7852585,9.1768855,3,,,POINT (9.1768855 48.7852585)
590359,48.7846901,9.175099,4,,,POINT (9.175099 48.7846901)
590362,48.7836445,9.1759749,4,,,POINT (9.1759749 48.7836445)
590387,48.7843054,9.1783643,3,,,POINT (9.1783643 48.7843054)
590409,48.7815758,9.1870201,4,,crossing,POINT (9.1870201 48.7815758)
590435,48.7885195,9.1914231,4,,,POINT (9.1914231 48.7885195)
590462,48.7947359,9.2010491,3,,,POINT (9.2010491 48.7947359)
590466,48.7951421,9.2020421,4,,,POINT (9.2020421 48.7951421)
590471,48.7940206,9.2034822,4,,,POINT (9.2034822 48.7940206)
590473,48.7939797,9.2036894,4,,,POINT (9.2036894 48.7939797)
590503,48.7962504,9.208406,3,,,POINT (9.208406 48.7962504)
590508,48.7973135,9.2083228,3,,,POINT (9.2083228 48.7973135)
590516,48.7966431,9.2063165,2,,turning_circle,POINT (9.2063165 48.7966431)
590525,48.7970582,9.2073366,3,,,POINT (9.2073366 48.7970582)
590532,48.7972025,9.2082431,3,,,POINT (9.2082431 48.7972025)
590545,48.7969826,9.2110909,3,,,POINT (9.2110909 48.7969826)
590555,48.7943017,9.2128561,3,,,POINT (9.2128561 48.7943017)
590556,48.7938494,9.2134502,3,,,POINT (9.2134502 48.7938494)
590574,48.7876834,9.2247859,3,,,POINT (9.2247859 48.7876834)
590597,48.7713378,9.2494669,3,,motorway_junction,POINT (9.2494669 48.7713378)
590963,48.7269978,9.1499387,3,,,POINT (9.1499387 48.7269978)
590972,48.7234636,9.1590363,3,,,POINT (9.1590363 48.7234636)
590978,48.7222609,9.166357,4,,,POINT (9.166357 48.7222609)
590983,48.725746,9.1646356,3,,,POINT (9.1646356 48.725746)
590984,48.7256901,9.1638772,3,,,POINT (9.1638772 48.7256901)
590985,48.7254232,9.1636235,3,,,POINT (9.1636235 48.7254232)
591099,48.72288,9.0749632,3,51,motorway_junction,POINT (9.0749632 48.72288)
640753,48.7097305,9.1690803,3,,,POINT (9.1690803 48.7097305)
640757,48.7098567,9.1722093,3,,,POINT (9.1722093 48.7098567)
640759,48.7714823,9.157409,4,,traffic_signals,POINT (9.157409 48.7714823)
642427,48.7237204,9.1671755,3,,,POINT (9.1671755 48.7237204)
642435,48.7296487,9.1671128,3,,,POINT (9.1671128 48.7296487)
643053,48.7720008,9.1551192,4,,,POINT (9.1551192 48.7720008)
643054,48.7712981,9.1536794,4,,,POINT (9.1536794 48.7712981)
643055,48.7687922,9.1509814,3,,,POINT (9.1509814 48.7687922)
643057,48.768698,9.1511168,3,,,POINT (9.1511168 48.768698)
643058,48.7685549,9.1505472,1,,,POINT (9.1505472 48.7685549)
643066,48.7717825,9.1358357,5,,,POINT (9.1358357 48.7717825)
643073,48.7789635,9.1381356,3,,,POINT (9.1381356 48.7789635)
643078,48.7745959,9.1401597,1,,,POINT (9.1401597 48.7745959)
643079,48.7745083,9.1413761,3,,,POINT (9.1413761 48.7745083)
643081,48.7746041,9.1431874,4,,,POINT (9.1431874 48.7746041)
643082,48.7746575,9.1445479,4,,,POINT (9.1445479 48.7746575)
643084,48.7749464,9.151651,4,,,POINT (9.151651 48.7749464)
643679,48.7704694,9.1542609,4,,,POINT (9.1542609 48.7704694)
643697,48.769662,9.1478576,1,,,POINT (9.1478576 48.769662)
643699,48.7697189,9.1548266,4,,,POINT (9.1548266 48.7697189)
643705,48.7728572,9.1544941,4,,,POINT (9.1544941 48.7728572)
643707,48.7728725,9.1525231,4,,,POINT (9.1525231 48.7728725)
643708,48.7739634,9.1524353,4,,,POINT (9.1524353 48.7739634)
643709,48.7737002,9.1539111,4,,,POINT (9.1539111 48.7737002)
643778,48.7248035,9.160104,3,,,POINT (9.160104 48.7248035)
643781,48.7250625,9.1598726,3,,,POINT (9.1598726 48.7250625)
643783,48.7256841,9.1572307,4,,,POINT (9.1572307 48.7256841)
643784,48.7270746,9.1574235,4,,street_lamp,POINT (9.1574235 48.7270746)
643785,48.7274975,9.1572067,3,,,POINT (9.1572067 48.7274975)
643810,48.7286112,9.1494746,3,,,POINT (9.1494746 48.7286112)
643811,48.728512,9.1486846,3,,,POINT (9.1486846 48.728512)
643812,48.728126,9.1466826,4,,,POINT (9.1466826 48.728126)
643815,48.7293462,9.1461849,4,,,POINT (9.1461849 48.7293462)
643816,48.7296298,9.1482326,4,,,POINT (9.1482326 48.7296298)
643819,48.7302274,9.1468662,1,,,POINT (9.1468662 48.7302274)
643912,48.7331475,9.1681285,3,,,POINT (9.1681285 48.7331475)
643916,48.7362066,9.1689379,3,,,POINT (9.1689379 48.7362066)
643921,48.7406077,9.1692405,4,,,POINT (9.1692405 48.7406077)
643925,48.7409199,9.1719813,4,,,POINT (9.1719813 48.7409199)
643934,48.7421545,9.1713658,4,,,POINT (9.1713658 48.7421545)
643937,48.7437148,9.1702839,4,,,POINT (9.1702839 48.7437148)
643938,48.7403366,9.1723218,3,,,POINT (9.1723218 48.7403366)
643956,48.7444932,9.1698118,4,,,POINT (9.1698118 48.7444932)
643958,48.7453106,9.1692235,3,,,POINT (9.1692235 48.7453106)
643984,48.7724994,9.1566862,4,,,POINT (9.1566862 48.7724994)
643985,48.7709833,9.1558439,4,,,POINT (9.1558439 48.7709833)
643986,48.7701425,9.1564516,4,,,POINT (9.1564516 48.7701425)
643996,48.7721725,9.1530568,4,,,POINT (9.1530568 48.7721725)
645175,48.7682082,9.1489292,3,,,POINT (9.1489292 48.7682082)
645181,48.7678094,9.1491345,3,,,POINT (9.1491345 48.7678094)
645189,48.7671636,9.1536417,1,,turning_circle,POINT (9.1536417 48.7671636)
645191,48.7690791,9.1480239,3,,,POINT (9.1480239 48.7690791)
645195,48.7680743,9.1538823,3,,,POINT (9.1538823 48.7680743)
645198,48.7680654,9.1559468,4,,,POINT (9.1559468 48.7680654)
645199,48.768734,9.1555176,4,,,POINT (9.1555176 48.768734)
645200,48.7680717,9.1578881,3,,,POINT (9.1578881 48.7680717)
645202,48.7687663,9.1574379,4,,,POINT (9.1574379 48.7687663)
645209,48.7692399,9.1589821,4,,,POINT (9.1589821 48.7692399)
645212,48.7697501,9.1606453,4,,,POINT (9.1606453 48.7697501)
645213,48.7682709,9.1596921,4,,,POINT (9.1596921 48.7682709)
645215,48.7702109,9.1621112,4,,,POINT (9.1621112 48.7702109)
645216,48.7692369,9.1627878,3,,,POINT (9.1627878 48.7692369)
645217,48.7687882,9.1613392,3,,,POINT (9.1613392 48.7687882)
645239,48.7710078,9.1597515,4,,,POINT (9.1597515 48.7710078)
645240,48.7719889,9.1590555,3,,,POINT (9.1590555 48.7719889)
645243,48.7694619,9.1537418,3,,,POINT (9.1537418 48.7694619)
646811,48.7755675,9.1506466,3,,,POINT (9.1506466 48.7755675)
646812,48.7766955,9.1539181,3,,,POINT (9.1539181 48.7766955)
646814,48.7749619,9.1523531,3,,,POINT (9.1523531 48.7749619)
646816,48.7751049,9.1559665,4,,,POINT (9.1559665 48.7751049)
646827,48.7739659,9.1505862,3,,,POINT (9.1505862 48.7739659)
646829,48.7739591,9.1493542,3,,,POINT (9.1493542 48.7739591)
646830,48.7748529,9.1492817,4,,,POINT (9.1492817 48.7748529)
646831,48.7755282,9.1492404,4,,,POINT (9.1492404 48.7755282)
646882,48.7751827,9.1585316,3,,,POINT (9.1585316 48.7751827)
646886,48.7757233,9.1605958,4,,,POINT (9.1605958 48.7757233)
646887,48.7740993,9.1617465,4,,,POINT (9.1617465 48.7740993)
646924,48.7763155,9.1624192,4,,,POINT (9.1624192 48.7763155)
646929,48.7730663,9.1624732,4,,,POINT (9.1624732 48.7730663)
646931,48.7724477,9.1604984,4,,,POINT (9.1604984 48.7724477)
646976,48.7734659,9.1597432,4,,,POINT (9.1597432 48.7734659)
646999,48.7708158,9.1640546,4,,,POINT (9.1640546 48.7708158)
647122,48.7740643,9.1398732,3,,,POINT (9.1398732 48.7740643)
647127,48.7722816,9.1406978,3,,,POINT (9.1406978 48.7722816)
647129,48.7714702,9.1412717,3,,,POINT (9.1412717 48.7714702)
647131,48.7705506,9.1424922,3,,,POINT (9.1424922 48.7705506)
647132,48.7703504,9.1431313,4,,,POINT (9.1431313 48.7703504)
647133,48.7702888,9.1435014,3,,,POINT (9.1435014 48.7702888)
647151,48.7743436,9.1441588,4,,,POINT (9.1441588 48.7743436)
647158,48.7739588,9.1464809,3,,,POINT (9.1464809 48.7739588)
647159,48.7747617,9.14641,4,,,POINT (9.14641 48.7747617)
647160,48.7739478,9.1472219,3,,,POINT (9.1472219 48.7739478)
647162,48.7709314,9.1454639,3,,,POINT (9.1454639 48.7709314)
647200,48.7742992,9.1454906,3,,,POINT (9.1454906 48.7742992)
647201,48.7744335,9.145176,4,,,POINT (9.145176 48.7744335)
657058,48.7726506,9.1490243,1,,,POINT (9.1490243 48.7726506)
657074,48.7703577,9.1474606,3,,,POINT (9.1474606 48.7703577)
657077,48.7699208,9.1465491,3,,,POINT (9.1465491 48.7699208)
657824,48.7761003,9.1728147,3,,,POINT (9.1728147 48.7761003)
657859,48.7729171,9.1581346,3,,,POINT (9.1581346 48.7729171)
657860,48.7746635,9.1675247,3,,,POINT (9.1675247 48.7746635)
657862,48.7698466,9.1647462,3,,,POINT (9.1647462 48.7698466)
657866,48.7727873,9.1703775,4,,,POINT (9.1703775 48.7727873)
657868,48.7735445,9.1698382,3,,,POINT (9.1698382 48.7735445)
657870,48.7733416,9.1633311,3,,,POINT (9.1633311 48.7733416)
659997,48.7680174,9.1506632,1,,turning_circle,POINT (9.1506632 48.7680174)
660044,48.7665944,9.1522782,1,,,POINT (9.1522782 48.7665944)
660047,48.7659868,9.153811,3,,,POINT (9.153811 48.7659868)
660055,48.7668518,9.1581329,4,,,POINT (9.1581329 48.7668518)
660063,48.7672275,9.1613652,4,,,POINT (9.1613652 48.7672275)
660071,48.7646204,9.1563741,3,,,POINT (9.1563741 48.7646204)
660962,48.7714059,9.1475418,1,,,POINT (9.1475418 48.7714059)
660963,48.7703677,9.1482017,1,,,POINT (9.1482017 48.7703677)
660964,48.7700311,9.1485716,3,,,POINT (9.1485716 48.7700311)
660978,48.7713894,9.142039,1,,turning_circle,POINT (9.142039 48.7713894)
660987,48.7701586,9.1428836,3,,,POINT (9.1428836 48.7701586)
660988,48.7726027,9.1462198,3,,,POINT (9.1462198 48.7726027)
661051,48.7693476,9.1471863,3,,,POINT (9.1471863 48.7693476)
661052,48.7701626,9.1439707,4,,,POINT (9.1439707 48.7701626)
661057,48.7722204,9.1400831,3,,,POINT (9.1400831 48.7722204)
661058,48.7717986,9.1395094,3,,,POINT (9.1395094 48.7717986)
661069,48.7683273,9.1390322,3,,,POINT (9.1390322 48.7683273)
661147,48.7697242,9.1419239,3,,,POINT (9.1419239 48.7697242)
661148,48.7696887,9.1417835,3,,,POINT (9.1417835 48.7696887)
661150,48.7688504,9.14068,3,,,POINT (9.14068 48.7688504)
667097,48.7656439,9.1634153,3,,,POINT (9.1634153 48.7656439)
667102,48.7661287,9.1666978,4,,,POINT (9.1666978 48.7661287)
667103,48.7664001,9.1671435,3,,,POINT (9.1671435 48.7664001)
667104,48.7723492,9.1519978,1,,turning_circle,POINT (9.1519978 48.7723492)
667105,48.7725522,9.1527977,3,,,POINT (9.1527977 48.7725522)
667106,48.77242,9.1522925,1,,,POINT (9.1522925 48.77242)
670774,48.7694031,9.1743213,4,,,POINT (9.1743213 48.7694031)
670781,48.7716778,9.1781027,5,,,POINT (9.1781027 48.7716778)
672216,48.7647622,9.1345733,3,,,POINT (9.1345733 48.7647622)
672884,48.7783214,9.1557594,3,,,POINT (9.1557594 48.7783214)
672885,48.7773356,9.155825,4,,,POINT (9.155825 48.7773356)
672887,48.7776858,9.1567897,4,,,POINT (9.1567897 48.7776858)
672888,48.77687,9.1573634,3,,,POINT (9.1573634 48.77687)
672891,48.7744705,9.1539148,4,,,POINT (9.1539148 48.7744705)
672893,48.7784105,9.1557618,4,,,POINT (9.1557618 48.7784105)
672894,48.7779314,9.1542444,4,,,POINT (9.1542444 48.7779314)
672899,48.7792146,9.15477,3,,,POINT (9.15477 48.7792146)
672906,48.781214,9.1550907,3,,,POINT (9.1550907 48.781214)
672910,48.7811864,9.1559391,3,,,POINT (9.1559391 48.7811864)
672912,48.7813095,9.1570959,3,,,POINT (9.1570959 48.7813095)
672913,48.7809838,9.1568541,4,,,POINT (9.1568541 48.7809838)
672983,48.7818433,9.1561042,3,,,POINT (9.1561042 48.7818433)
672985,48.7824704,9.1561338,3,,,POINT (9.1561338 48.7824704)
675755,48.7501156,9.1931509,1,,,POINT (9.1931509 48.7501156)
675760,48.7539449,9.1939759,5,,,POINT (9.1939759 48.7539449)
675768,48.7571732,9.190218,3,,,POINT (9.190218 48.7571732)
675772,48.7571902,9.1944083,3,,,POINT (9.1944083 48.7571902)
676069,48.7672029,9.1831677,3,,,POINT (9.1831677 48.7672029)
676103,48.7685135,9.1944227,3,,,POINT (9.1944227 48.7685135)
676106,48.7696861,9.1959712,6,,,POINT (9.1959712 48.7696861)
676111,48.7734073,9.1947491,3,,,POINT (9.1947491 48.7734073)
676123,48.7797648,9.1913535,3,,,POINT (9.1913535 48.7797648)
682072,48.7643887,9.1438471,3,,,POINT (9.1438471 48.7643887)
682080,48.7719531,9.1357785,3,,,POINT (9.1357785 48.7719531)
682085,48.7739729,9.1361784,4,,,POINT (9.1361784 48.7739729)
682095,48.7730644,9.1331257,4,,,POINT (9.1331257 48.7730644)
682102,48.7767682,9.1332387,4,,,POINT (9.1332387 48.7767682)
682108,48.7763555,9.1329598,3,,,POINT (9.1329598 48.7763555)
682109,48.7769047,9.1325682,4,,,POINT (9.1325682 48.7769047)
682110,48.7766118,9.1330543,3,,,POINT (9.1330543 48.7766118)
682111,48.7768439,9.1329372,4,,,POINT (9.1329372 48.7768439)
682117,48.7767203,9.1328578,3,,,POINT (9.1328578 48.7767203)
682122,48.7736429,9.136487,3,,,POINT (9.136487 48.7736429)
682126,48.7740635,9.1366023,3,,,POINT (9.1366023 48.7740635)
682140,48.7776742,9.1313007,5,,,POINT (9.1313007 48.7776742)
682141,48.7776527,9.1301579,3,,,POINT (9.1301579 48.7776527)
682143,48.7776661,9.1277338,3,,,POINT (9.1277338 48.7776661)
682146,48.7766848,9.1328743,3,,,POINT (9.1328743 48.7766848)
682164,48.7777512,9.1258468,3,,,POINT (9.1258468 48.7777512)
682166,48.7783414,9.124924,3,,,POINT (9.124924 48.7783414)
682167,48.7791197,9.1247766,3,,,POINT (9.1247766 48.7791197)
