osmid,y,x,street_count,highway,ref,geometry
565306,50.1314161,8.6462619,4,,,POINT (8.6462619 50.1314161)
565323,50.1370573,8.6458657,5,,,POINT (8.6458657 50.1370573)
565325,50.1376489,8.6459523,3,,,POINT (8.6459523 50.1376489)
565326,50.1379071,8.6460593,3,,,POINT (8.6460593 50.1379071)
565343,50.1367452,8.6549551,3,,,POINT (8.6549551 50.1367452)
565348,50.13492,8.6564374,3,,,POINT (8.6564374 50.13492)
565362,50.131801,8.6560383,3,,,POINT (8.6560383 50.131801)
565366,50.1313128,8.6623642,3,,,POINT (8.6623642 50.1313128)
565434,50.122122,8.6621238,4,,,POINT (8.6621238 50.122122)
565440,50.119907,8.6628602,4,,,POINT (8.6628602 50.119907)
565443,50.1197618,8.6618741,3,,,POINT (8.6618741 50.1197618)
565450,50.1219153,8.6611126,4,,,POINT (8.6611126 50.1219153)
565455,50.1231248,8.660646,3,,,POINT (8.660646 50.1231248)
565464,50.1223151,8.6587313,3,,,POINT (8.6587313 50.1223151)
565479,50.1212045,8.6624297,4,,,POINT (8.6624297 50.1212045)
565484,50.1210752,8.6614168,4,,,POINT (8.6614168 50.1210752)
565490,50.122414,8.6635217,4,,,POINT (8.6635217 50.122414)
565491,50.1227053,8.6649072,4,,,POINT (8.6649072 50.1227053)
565499,50.1226088,8.6669028,3,,,POINT (8.6669028 50.1226088)
565500,50.1222213,8.6680094,4,,,POINT (8.6680094 50.1222213)
565503,50.1219275,8.6692103,4,,,POINT (8.6692103 50.1219275)
565506,50.1215842,8.6704024,4,,,POINT (8.6704024 50.1215842)
565512,50.1202186,8.6707083,4,,,POINT (8.6707083 50.1202186)
565522,50.1188462,8.6709166,3,,,POINT (8.6709166 50.1188462)
565523,50.1172932,8.6710237,3,,,POINT (8.6710237 50.1172932)
574980,50.1236487,8.6063171,4,,,POINT (8.6063171 50.1236487)
574993,50.1408918,8.5962533,3,,,POINT (8.5962533 50.1408918)
574995,50.1401091,8.5971332,3,,,POINT (8.5971332 50.1401091)
575012,50.1377418,8.5972877,5,,,POINT (8.5972877 50.1377418)
575015,50.1353248,8.5990744,4,,,POINT (8.5990744 50.1353248)
575019,50.131814,8.5991245,4,,,POINT (8.5991245 50.131814)
575026,50.1317094,8.5996781,3,,,POINT (8.5996781 50.1317094)
575030,50.1313243,8.6004013,3,,,POINT (8.6004013 50.1313243)
575083,50.1309549,8.6000858,3,,,POINT (8.6000858 50.1309549)
575085,50.1309162,8.6005924,4,,,POINT (8.6005924 50.1309162)
575088,50.1311681,8.600726,3,,,POINT (8.600726 50.1311681)
575148,50.1382694,8.6244255,3,,,POINT (8.6244255 50.1382694)
575150,50.1367034,8.6244661,3,,,POINT (8.6244661 50.1367034)
575152,50.1359702,8.624495,3,,,POINT (8.624495 50.1359702)
575159,50.1329786,8.6282656,4,,,POINT (8.6282656 50.1329786)
575206,50.1154691,8.646728,4,,,POINT (8.646728 50.1154691)
575208,50.114715,8.6462091,3,,,POINT (8.6462091 50.114715)
575219,50.1142928,8.6428631,3,,,POINT (8.6428631 50.1142928)
575221,50.1145405,8.6403815,3,,,POINT (8.6403815 50.1145405)
575222,50.1146242,8.6392967,3,,,POINT (8.6392967 50.1146242)
575224,50.1150194,8.6345533,3,,,POINT (8.6345533 50.1150194)
575228,50.1157892,8.6305534,3,,,POINT (8.6305534 50.1157892)
575234,50.1163158,8.6284303,4,,,POINT (8.6284303 50.1163158)
575235,50.116307,8.6282353,4,,,POINT (8.6282353 50.116307)
575252,50.1162711,8.6288847,4,,,POINT (8.6288847 50.1162711)
575362,50.1139313,8.6507833,3,,,POINT (8.6507833 50.1139313)
586544,50.134581,8.5918525,3,,,POINT (8.5918525 50.134581)
586611,50.156056,8.6021467,3,,,POINT (8.6021467 50.156056)
586657,50.1363631,8.590311,3,,,POINT (8.590311 50.1363631)
587026,50.1095104,8.6893736,3,,,POINT (8.6893736 50.1095104)
587027,50.1093961,8.6911642,3,,,POINT (8.6911642 50.1093961)
587072,50.1075983,8.6755559,3,traffic_signals,,POINT (8.6755559 50.1075983)
587075,50.1058727,8.6723774,3,,,POINT (8.6723774 50.1058727)
587076,50.1049003,8.6707832,3,,,POINT (8.6707832 50.1049003)
587147,50.09392,8.6374059,3,,,POINT (8.6374059 50.09392)
587152,50.0918641,8.6326348,3,,,POINT (8.6326348 50.0918641)
587155,50.0916591,8.6326665,3,,,POINT (8.6326665 50.0916591)
587160,50.0937692,8.6375556,4,,,POINT (8.6375556 50.0937692)
587173,50.0968632,8.6404945,1,,,POINT (8.6404945 50.0968632)
587180,50.0958209,8.6381385,3,,,POINT (8.6381385 50.0958209)
587196,50.0950451,8.639729,3,,,POINT (8.639729 50.0950451)
587234,50.1022921,8.6651474,4,,,POINT (8.6651474 50.1022921)
587248,50.0984622,8.6649756,3,,,POINT (8.6649756 50.0984622)
587256,50.0957811,8.6588008,4,,,POINT (8.6588008 50.0957811)
587273,50.0884949,8.6513893,5,,,POINT (8.6513893 50.0884949)
587278,50.0878994,8.6509239,4,,,POINT (8.6509239 50.0878994)
587283,50.0862609,8.6498621,3,traffic_signals,,POINT (8.6498621 50.0862609)
587285,50.0860193,8.649356,3,,,POINT (8.649356 50.0860193)
587290,50.0871084,8.6489907,4,traffic_signals,,POINT (8.6489907 50.0871084)
587292,50.0869809,8.6480906,3,,,POINT (8.6480906 50.0869809)
587293,50.0869332,8.6477235,3,,,POINT (8.6477235 50.0869332)
587297,50.0867922,8.64662,4,,,POINT (8.64662 50.0867922)
587300,50.0866272,8.6443015,4,,,POINT (8.6443015 50.0866272)
587301,50.0865622,8.6433219,3,,,POINT (8.6433219 50.0865622)
587303,50.0864843,8.6420954,4,,,POINT (8.6420954 50.0864843)
587304,50.0863938,8.6404581,3,,,POINT (8.6404581 50.0863938)
587305,50.0862873,8.6382735,4,,,POINT (8.6382735 50.0862873)
587311,50.0858799,8.6359999,3,,,POINT (8.6359999 50.0858799)
587312,50.0854932,8.6354997,3,,,POINT (8.6354997 50.0854932)
587315,50.0847282,8.6347702,3,,,POINT (8.6347702 50.0847282)
587317,50.0846722,8.6329404,4,,,POINT (8.6329404 50.0846722)
587351,50.0782771,8.6339011,3,,,POINT (8.6339011 50.0782771)
587356,50.0793377,8.6349268,3,,,POINT (8.6349268 50.0793377)
587358,50.0788533,8.6344483,3,,,POINT (8.6344483 50.0788533)
587399,50.0803066,8.5982528,3,,,POINT (8.5982528 50.0803066)
587402,50.07995,8.6011969,3,,,POINT (8.6011969 50.07995)
587404,50.0797461,8.6040081,3,,,POINT (8.6040081 50.0797461)
587406,50.0795969,8.6065394,3,,,POINT (8.6065394 50.0795969)
587408,50.0794737,8.607954,3,,,POINT (8.607954 50.0794737)
587410,50.0788608,8.6100291,3,,,POINT (8.6100291 50.0788608)
587412,50.0781098,8.6111701,3,,,POINT (8.6111701 50.0781098)
587413,50.0769956,8.6128302,3,,,POINT (8.6128302 50.0769956)
587422,50.0775496,8.6224839,3,,,POINT (8.6224839 50.0775496)
587427,50.0778603,8.6248137,3,,,POINT (8.6248137 50.0778603)
587446,50.0814711,8.6392208,4,,,POINT (8.6392208 50.0814711)
587449,50.0835545,8.6444175,4,,,POINT (8.6444175 50.0835545)
587451,50.0843317,8.6460793,3,,,POINT (8.6460793 50.0843317)
587452,50.0851539,8.6477757,4,,,POINT (8.6477757 50.0851539)
587454,50.0858419,8.6493169,3,,,POINT (8.6493169 50.0858419)
587455,50.0859245,8.6496862,4,,,POINT (8.6496862 50.0859245)
587458,50.0861315,8.6500562,3,,,POINT (8.6500562 50.0861315)
587466,50.0881741,8.6513561,3,,,POINT (8.6513561 50.0881741)
587468,50.0898325,8.6524076,3,,,POINT (8.6524076 50.0898325)
587470,50.0915708,8.6529871,3,,,POINT (8.6529871 50.0915708)
587472,50.0925757,8.6528091,3,traffic_signals,,POINT (8.6528091 50.0925757)
587473,50.0933214,8.6526844,3,,,POINT (8.6526844 50.0933214)
594779,50.1431352,8.703196,4,,,POINT (8.703196 50.1431352)
594806,50.1320914,8.6948699,5,,,POINT (8.6948699 50.1320914)
594807,50.1320809,8.6940668,3,,,POINT (8.6940668 50.1320809)
594808,50.1319982,8.6925482,3,,,POINT (8.6925482 50.1319982)
594809,50.1319124,8.690662,3,,,POINT (8.690662 50.1319124)
594811,50.1318801,8.6897721,3,,,POINT (8.6897721 50.1318801)
594817,50.1316119,8.6857738,3,,,POINT (8.6857738 50.1316119)
599567,50.128134,8.6841467,3,,,POINT (8.6841467 50.128134)
599571,50.1277678,8.6814877,3,,,POINT (8.6814877 50.1277678)
599581,50.1272905,8.6840912,4,,,POINT (8.6840912 50.1272905)
599587,50.1268175,8.6840645,3,,,POINT (8.6840645 50.1268175)
599589,50.1274391,8.6852135,4,crossing,,POINT (8.6852135 50.1274391)
599597,50.1266832,8.6793852,3,,,POINT (8.6793852 50.1266832)
599598,50.1270283,8.6818347,3,,,POINT (8.6818347 50.1270283)
599604,50.1256002,8.6798037,3,,,POINT (8.6798037 50.1256002)
599610,50.1252146,8.6818708,4,,,POINT (8.6818708 50.1252146)
599611,50.1251623,8.6839627,4,,,POINT (8.6839627 50.1251623)
599626,50.1252553,8.6815292,3,,,POINT (8.6815292 50.1252553)
599628,50.1248964,8.6801215,3,,,POINT (8.6801215 50.1248964)
599633,50.1251302,8.6769402,3,,,POINT (8.6769402 50.1251302)
599661,50.1291995,8.6859594,3,,,POINT (8.6859594 50.1291995)
599663,50.128438,8.686268,4,,,POINT (8.686268 50.128438)
599667,50.1276325,8.6865479,4,,,POINT (8.6865479 50.1276325)
603767,50.1138538,8.6566879,3,,,POINT (8.6566879 50.1138538)
603771,50.1138811,8.6565379,3,,,POINT (8.6565379 50.1138811)
603775,50.1154443,8.6560145,4,,,POINT (8.6560145 50.1154443)
603779,50.1155004,8.6546038,4,,,POINT (8.6546038 50.1155004)
603782,50.1165383,8.6547994,4,,,POINT (8.6547994 50.1165383)
603785,50.1177179,8.6550167,3,,,POINT (8.6550167 50.1177179)
603787,50.1183937,8.6551387,3,,,POINT (8.6551387 50.1183937)
603791,50.1182805,8.6565576,4,,,POINT (8.6565576 50.1182805)
603793,50.1176093,8.6564148,4,,,POINT (8.6564148 50.1176093)
603796,50.1164333,8.6562007,4,,,POINT (8.6562007 50.1164333)
603801,50.1154618,8.6556416,3,,,POINT (8.6556416 50.1154618)
603805,50.1137895,8.6563333,3,,,POINT (8.6563333 50.1137895)
603809,50.1136595,8.6580955,3,,,POINT (8.6580955 50.1136595)
603813,50.113801,8.6567611,3,,,POINT (8.6567611 50.113801)
603815,50.1138163,8.6581282,3,,,POINT (8.6581282 50.1138163)
603819,50.114545,8.6586673,4,,,POINT (8.6586673 50.114545)
603825,50.1128042,8.6605942,4,,,POINT (8.6605942 50.1128042)
603834,50.11112,8.6616155,3,,,POINT (8.6616155 50.11112)
603845,50.1129216,8.6619031,3,,,POINT (8.6619031 50.1129216)
603847,50.1130956,8.6625383,3,,,POINT (8.6625383 50.1130956)
603853,50.1129275,8.6649601,3,,,POINT (8.6649601 50.1129275)
603854,50.1128487,8.665046,3,,,POINT (8.665046 50.1128487)
603855,50.1130878,8.6651662,3,,,POINT (8.6651662 50.1130878)
603872,50.1114333,8.6628265,4,,,POINT (8.6628265 50.1114333)
603885,50.1103983,8.6588484,3,traffic_signals,,POINT (8.6588484 50.1103983)
603932,50.1149512,8.648461,4,,,POINT (8.648461 50.1149512)
603971,50.1198825,8.6457226,3,,,POINT (8.6457226 50.1198825)
603974,50.1209992,8.6439189,3,,,POINT (8.6439189 50.1209992)
603976,50.1217163,8.6427327,3,,,POINT (8.6427327 50.1217163)
603980,50.1229017,8.64085,4,,,POINT (8.64085 50.1229017)
603985,50.1237029,8.6421713,3,,,POINT (8.6421713 50.1237029)
603990,50.1238572,8.6407545,4,,,POINT (8.6407545 50.1238572)
604001,50.1254558,8.6381181,3,,,POINT (8.6381181 50.1254558)
604009,50.123888,8.635949,4,,,POINT (8.635949 50.123888)
604017,50.1277582,8.6314036,3,,,POINT (8.6314036 50.1277582)
604020,50.1288795,8.6298747,3,,,POINT (8.6298747 50.1288795)
604025,50.1296085,8.6286192,3,,,POINT (8.6286192 50.1296085)
604034,50.1304283,8.6214795,3,,,POINT (8.6214795 50.1304283)
604036,50.1316087,8.61991,3,,,POINT (8.61991 50.1316087)
604039,50.1367373,8.6147816,3,,,POINT (8.6147816 50.1367373)
604043,50.1384836,8.6131748,3,,,POINT (8.6131748 50.1384836)
604053,50.1428478,8.6090749,4,,,POINT (8.6090749 50.1428478)
604062,50.1441063,8.6075773,4,,,POINT (8.6075773 50.1441063)
604068,50.1419299,8.609643,3,,,POINT (8.609643 50.1419299)
604069,50.1415384,8.6100349,4,,,POINT (8.6100349 50.1415384)
604073,50.138265,8.6130693,3,,,POINT (8.6130693 50.138265)
604078,50.1352181,8.6157342,3,,,POINT (8.6157342 50.1352181)
604080,50.1349167,8.616,3,,,POINT (8.616 50.1349167)
604188,50.1105222,8.6633786,4,,,POINT (8.6633786 50.1105222)
604244,50.1156449,8.6524977,4,,,POINT (8.6524977 50.1156449)
604245,50.1166737,8.6528536,4,,,POINT (8.6528536 50.1166737)
604319,50.1175546,8.6362038,4,,,POINT (8.6362038 50.1175546)
604327,50.1187865,8.6393193,3,,,POINT (8.6393193 50.1187865)
604370,50.1137588,8.6505598,4,,,POINT (8.6505598 50.1137588)
604374,50.1132603,8.6516657,3,,,POINT (8.6516657 50.1132603)
604406,50.1039639,8.6646038,6,,,POINT (8.6646038 50.1039639)
604554,50.1078364,8.617285,3,,,POINT (8.617285 50.1078364)
611939,50.0578948,8.5918068,3,,,POINT (8.5918068 50.0578948)
611953,50.0531431,8.5658681,3,,,POINT (8.5658681 50.0531431)
612030,50.052274,8.5781435,3,,,POINT (8.5781435 50.052274)
612036,50.0522864,8.5792282,3,,,POINT (8.5792282 50.0522864)
613173,50.1093593,8.6605608,4,,,POINT (8.6605608 50.1093593)
613177,50.1079477,8.6640314,4,,,POINT (8.6640314 50.1079477)
613182,50.10665,8.6651498,3,,,POINT (8.6651498 50.10665)
613199,50.0977922,8.6702844,3,,,POINT (8.6702844 50.0977922)
613201,50.0969753,8.670664,3,,,POINT (8.670664 50.0969753)
613203,50.095317,8.6709256,4,,,POINT (8.6709256 50.095317)
613207,50.095343,8.6712012,4,,,POINT (8.6712012 50.095343)
613214,50.0977498,8.67079,5,,,POINT (8.67079 50.0977498)
613215,50.0983788,8.6701408,3,,,POINT (8.6701408 50.0983788)
613219,50.1001295,8.6679502,3,,,POINT (8.6679502 50.1001295)
613248,50.1095114,8.6638106,4,,,POINT (8.6638106 50.1095114)
613254,50.1117423,8.6664132,4,,,POINT (8.6664132 50.1117423)
613261,50.1097978,8.6683822,4,traffic_signals,,POINT (8.6683822 50.1097978)
613266,50.1087663,8.6655956,4,,,POINT (8.6655956 50.1087663)
613291,50.0999465,8.6678661,4,,,POINT (8.6678661 50.0999465)
613313,50.0881228,8.6585467,3,,,POINT (8.6585467 50.0881228)
615410,50.1210811,8.5645108,4,,,POINT (8.5645108 50.1210811)
615416,50.1222331,8.5635894,3,,,POINT (8.5635894 50.1222331)
615418,50.1227067,8.5632076,4,,,POINT (8.5632076 50.1227067)
615424,50.1243224,8.5618871,4,,,POINT (8.5618871 50.1243224)
615428,50.1238516,8.5608754,3,,,POINT (8.5608754 50.1238516)
615434,50.1222711,8.5622308,4,,,POINT (8.5622308 50.1222711)
615440,50.1218936,8.5613518,3,,,POINT (8.5613518 50.1218936)
615444,50.1209153,8.5622169,3,,,POINT (8.5622169 50.1209153)
615447,50.1203101,8.562745,3,,,POINT (8.562745 50.1203101)
615450,50.1199373,8.5633976,3,,,POINT (8.5633976 50.1199373)
615454,50.1191856,8.5626343,3,,,POINT (8.5626343 50.1191856)
615455,50.118861,8.5623176,4,,,POINT (8.5623176 50.118861)
615467,50.1173056,8.5572222,3,,,POINT (8.5572222 50.1173056)
615469,50.1172778,8.55675,3,,,POINT (8.55675 50.1172778)
615471,50.1178866,8.5560405,3,,,POINT (8.5560405 50.1178866)
615478,50.119721,8.5576175,3,,,POINT (8.5576175 50.119721)
615491,50.1191648,8.5541583,3,,,POINT (8.5541583 50.1191648)
615494,50.1177651,8.555881,3,,,POINT (8.555881 50.1177651)
615497,50.1166429,8.5573151,3,,,POINT (8.5573151 50.1166429)
615708,50.0824816,8.5811193,3,,,POINT (8.5811193 50.0824816)
615711,50.0826002,8.5836027,3,,,POINT (8.5836027 50.0826002)
615712,50.082682,8.5858777,3,,,POINT (8.5858777 50.082682)
615716,50.0832966,8.5879279,3,,,POINT (8.5879279 50.0832966)
615717,50.0841057,8.5882713,4,,,POINT (8.5882713 50.0841057)
615723,50.0862759,8.5919883,4,,,POINT (8.5919883 50.0862759)
615724,50.086412,8.5922214,3,,,POINT (8.5922214 50.086412)
615726,50.086868,8.5925766,3,,,POINT (8.5925766 50.086868)
615727,50.0870627,8.593341,3,,,POINT (8.593341 50.0870627)
615734,50.0861246,8.6042286,4,,,POINT (8.6042286 50.0861246)
615742,50.0863371,8.6092022,4,,,POINT (8.6092022 50.0863371)
615745,50.0853113,8.6095198,4,,,POINT (8.6095198 50.0853113)
615749,50.0844673,8.6099057,4,,,POINT (8.6099057 50.0844673)
615750,50.0839541,8.6101724,3,,,POINT (8.6101724 50.0839541)
615751,50.0837182,8.6108299,3,,,POINT (8.6108299 50.0837182)
615755,50.0822645,8.6095092,3,,,POINT (8.6095092 50.0822645)
615765,50.0808152,8.6054793,3,,,POINT (8.6054793 50.0808152)
615768,50.0808891,8.6040854,4,,,POINT (8.6040854 50.0808891)
615773,50.081757,8.604144,4,,,POINT (8.604144 50.081757)
615776,50.0833598,8.6041449,3,,,POINT (8.6041449 50.0833598)
615781,50.0842912,8.6041793,3,,,POINT (8.6041793 50.0842912)
615795,50.0823803,8.5788997,3,,,POINT (8.5788997 50.0823803)
615796,50.0823499,8.5779928,3,,,POINT (8.5779928 50.0823499)
615798,50.0822897,8.5759219,3,,,POINT (8.5759219 50.0822897)
615799,50.0823495,8.5743247,3,,,POINT (8.5743247 50.0823495)
615800,50.0823441,8.5728544,3,,,POINT (8.5728544 50.0823441)
615805,50.0834919,8.5708662,4,,,POINT (8.5708662 50.0834919)
615806,50.0843109,8.5708915,3,,,POINT (8.5708915 50.0843109)
615819,50.085864,8.5693724,3,,,POINT (8.5693724 50.085864)
615848,50.0788438,8.549429,3,,,POINT (8.549429 50.0788438)
615850,50.0786243,8.5495402,3,,,POINT (8.5495402 50.0786243)
615873,50.0758896,8.5425731,3,,,POINT (8.5425731 50.0758896)
615875,50.0760102,8.5444287,3,,,POINT (8.5444287 50.0760102)
615883,50.089733,8.5755327,3,,,POINT (8.5755327 50.089733)
615885,50.0894454,8.5762082,3,,,POINT (8.5762082 50.0894454)
615887,50.0891386,8.5758688,4,,,POINT (8.5758688 50.0891386)
615888,50.0887706,8.5751758,3,,,POINT (8.5751758 50.0887706)
615890,50.0888786,8.5743375,2,,,POINT (8.5743375 50.0888786)
615897,50.0878846,8.5712118,2,,,POINT (8.5712118 50.0878846)
615901,50.0865082,8.5697335,3,,,POINT (8.5697335 50.0865082)
615913,50.0739249,8.5774646,3,,,POINT (8.5774646 50.0739249)
615930,50.0615223,8.5699576,3,,,POINT (8.5699576 50.0615223)
616111,50.1224855,8.5992082,3,,,POINT (8.5992082 50.1224855)
616118,50.1197929,8.6022835,4,,,POINT (8.6022835 50.1197929)
616125,50.1185611,8.5991575,3,,,POINT (8.5991575 50.1185611)
616131,50.1215996,8.596119,3,,,POINT (8.596119 50.1215996)
616135,50.122643,8.5959051,4,,,POINT (8.5959051 50.122643)
616138,50.1241579,8.6060846,4,,,POINT (8.6060846 50.1241579)
616141,50.1237721,8.604729,3,,,POINT (8.604729 50.1237721)
616144,50.1232965,8.6050495,3,,,POINT (8.6050495 50.1232965)
616148,50.1185821,8.6046225,3,,,POINT (8.6046225 50.1185821)
616152,50.1194103,8.6038555,3,,,POINT (8.6038555 50.1194103)
616155,50.1190562,8.6029649,4,,,POINT (8.6029649 50.1190562)
616160,50.120449,8.601604,4,,,POINT (8.601604 50.120449)
616176,50.1229776,8.6067464,3,,,POINT (8.6067464 50.1229776)
616191,50.1299726,8.6223228,3,,,POINT (8.6223228 50.1299726)
625122,50.1271216,8.6064756,2,,,POINT (8.6064756 50.1271216)
625123,50.1246903,8.6076657,3,,,POINT (8.6076657 50.1246903)
625133,50.1231793,8.6080255,1,,,POINT (8.6080255 50.1231793)
625135,50.1232927,8.6083297,4,,,POINT (8.6083297 50.1232927)
625138,50.1228241,8.6086605,4,,,POINT (8.6086605 50.1228241)
625145,50.1213939,8.6092002,3,,,POINT (8.6092002 50.1213939)
625150,50.1203731,8.6094662,1,turning_circle,,POINT (8.6094662 50.1203731)
625157,50.1226286,8.6081406,1,,,POINT (8.6081406 50.1226286)
625162,50.1235305,8.6104297,4,,,POINT (8.6104297 50.1235305)
625171,50.1223152,8.6099582,2,,,POINT (8.6099582 50.1223152)
625173,50.1224077,8.6095678,3,,,POINT (8.6095678 50.1224077)
625177,50.1239592,8.6099976,4,,,POINT (8.6099976 50.1239592)
625180,50.1245416,8.6094246,4,,,POINT (8.6094246 50.1245416)
625183,50.1251415,8.6088387,4,,,POINT (8.6088387 50.1251415)
625187,50.1267778,8.609108,3,,,POINT (8.609108 50.1267778)
627125,50.1139657,8.534837,3,,,POINT (8.534837 50.1139657)
627126,50.1131314,8.5358086,3,,,POINT (8.5358086 50.1131314)
627130,50.1096154,8.539712,3,,,POINT (8.539712 50.1096154)
627139,50.1053017,8.546516,3,,,POINT (8.546516 50.1053017)
627150,50.1102016,8.5410362,3,,,POINT (8.5410362 50.1102016)
633430,50.0721705,8.725013,3,,,POINT (8.725013 50.0721705)
633433,50.075317,8.7179546,3,,,POINT (8.7179546 50.075317)
633442,50.0849304,8.697252,3,,,POINT (8.697252 50.0849304)
633449,50.0867189,8.6922331,3,,,POINT (8.6922331 50.0867189)
633451,50.0866511,8.6914178,4,,,POINT (8.6914178 50.0866511)
633454,50.0861211,8.6920955,3,,,POINT (8.6920955 50.0861211)
633460,50.0854484,8.6954914,3,,,POINT (8.6954914 50.0854484)
633471,50.0752094,8.7179089,3,,,POINT (8.7179089 50.0752094)
633474,50.0723704,8.7239186,3,,,POINT (8.7239186 50.0723704)
633476,50.0707163,8.7272475,3,,,POINT (8.7272475 50.0707163)
633794,50.1919984,8.6529321,4,,,POINT (8.6529321 50.1919984)
633811,50.1966654,8.6529132,3,,,POINT (8.6529132 50.1966654)
633825,50.195132,8.6599283,4,,,POINT (8.6599283 50.195132)
633828,50.1938235,8.6593579,3,,,POINT (8.6593579 50.1938235)
633830,50.1937267,8.659288,3,,,POINT (8.659288 50.1937267)
633831,50.1936267,8.6594859,3,,,POINT (8.6594859 50.1936267)
633832,50.1937745,8.6596185,3,,,POINT (8.6596185 50.1937745)
633852,50.1968295,8.6529622,3,,,POINT (8.6529622 50.1968295)
633868,50.1919104,8.652824,4,,,POINT (8.652824 50.1919104)
633869,50.1919025,8.6529632,4,,,POINT (8.6529632 50.1919025)
633912,50.1762382,8.6413495,3,,,POINT (8.6413495 50.1762382)
633913,50.1763913,8.6414253,3,,,POINT (8.6414253 50.1763913)
633919,50.1770723,8.6405684,4,,,POINT (8.6405684 50.1770723)
633926,50.1783727,8.6373858,4,,,POINT (8.6373858 50.1783727)
633941,50.1751369,8.632903,3,,,POINT (8.632903 50.1751369)
633942,50.175141,8.6326641,3,,,POINT (8.6326641 50.175141)
634017,50.1563651,8.6764209,3,,,POINT (8.6764209 50.1563651)
634029,50.1497788,8.675689,4,,,POINT (8.675689 50.1497788)
634038,50.1505096,8.671613,3,,,POINT (8.671613 50.1505096)
634042,50.1507981,8.6700153,4,,,POINT (8.6700153 50.1507981)
634045,50.1496803,8.670507,4,,,POINT (8.670507 50.1496803)
634050,50.148981,8.6707477,4,,,POINT (8.6707477 50.148981)
634072,50.1581079,8.6785105,3,,,POINT (8.6785105 50.1581079)
634083,50.1589419,8.6841486,3,,,POINT (8.6841486 50.1589419)
634102,50.163113,8.7022151,3,,,POINT (8.7022151 50.163113)
634192,50.1630595,8.7020596,3,motorway_junction,,POINT (8.7020596 50.1630595)
634215,50.1450449,8.7037079,3,,,POINT (8.7037079 50.1450449)
634228,50.1446193,8.7060178,4,,,POINT (8.7060178 50.1446193)
634230,50.1454164,8.7064817,3,,,POINT (8.7064817 50.1454164)
634231,50.145477,8.7065041,3,,,POINT (8.7065041 50.145477)
634247,50.1457283,8.70845,3,,,POINT (8.70845 50.1457283)
634253,50.1459447,8.7067569,3,,,POINT (8.7067569 50.1459447)
634265,50.1439014,8.7031714,3,,,POINT (8.7031714 50.1439014)
634304,50.1252646,8.7261117,3,motorway_junction,14,POINT (8.7261117 50.1252646)
634327,50.123293,8.7195704,4,,,POINT (8.7195704 50.123293)
634328,50.1231065,8.7195414,4,,,POINT (8.7195414 50.1231065)
634353,50.1218769,8.7282714,3,traffic_signals,,POINT (8.7282714 50.1218769)
634355,50.120946,8.7288953,3,,,POINT (8.7288953 50.120946)
634363,50.1183544,8.7306608,4,,,POINT (8.7306608 50.1183544)
634465,50.1178273,8.73218,3,,,POINT (8.73218 50.1178273)
634470,50.1184855,8.7318419,4,,,POINT (8.7318419 50.1184855)
634474,50.1192174,8.7306757,3,,,POINT (8.7306757 50.1192174)
634486,50.1229207,8.7267917,3,,,POINT (8.7267917 50.1229207)
634495,50.1250272,8.7252953,3,,,POINT (8.7252953 50.1250272)
634504,50.1236836,8.7297932,3,,,POINT (8.7297932 50.1236836)
634519,50.1213412,8.7291968,3,,,POINT (8.7291968 50.1213412)
634556,50.1386063,8.7100626,3,motorway_junction,9,POINT (8.7100626 50.1386063)
634570,50.1444184,8.7051881,3,,,POINT (8.7051881 50.1444184)
634572,50.1455368,8.7061028,4,,,POINT (8.7061028 50.1455368)
634720,50.0588412,8.6485395,4,motorway_junction,51,POINT (8.6485395 50.0588412)
634727,50.0612686,8.6466009,3,,,POINT (8.6466009 50.0612686)
634858,50.0508028,8.5648265,4,,,POINT (8.5648265 50.0508028)
634867,50.0531504,8.5793195,3,,,POINT (8.5793195 50.0531504)
634873,50.0529699,8.5851471,4,,,POINT (8.5851471 50.0529699)
641041,50.1803875,8.6268703,3,,,POINT (8.6268703 50.1803875)
641043,50.1789888,8.6281548,3,,,POINT (8.6281548 50.1789888)
641046,50.1789509,8.6283976,3,,,POINT (8.6283976 50.1789509)
641050,50.1787946,8.6283317,3,,,POINT (8.6283317 50.1787946)
641058,50.1768312,8.6305901,3,,,POINT (8.6305901 50.1768312)
641060,50.1770482,8.6302757,3,,,POINT (8.6302757 50.1770482)
641067,50.1749572,8.6328114,3,,,POINT (8.6328114 50.1749572)
641069,50.1749984,8.6326457,3,,,POINT (8.6326457 50.1749984)
641074,50.1736096,8.6349727,3,traffic_signals,,POINT (8.6349727 50.1736096)
641078,50.1702095,8.6375186,3,,,POINT (8.6375186 50.1702095)
641083,50.1698422,8.6409436,3,,,POINT (8.6409436 50.1698422)
641087,50.1640054,8.6457057,3,,,POINT (8.6457057 50.1640054)
641089,50.1629688,8.6458919,3,,,POINT (8.6458919 50.1629688)
641091,50.1620922,8.6460131,4,,,POINT (8.6460131 50.1620922)
641099,50.161448,8.648315,5,,,POINT (8.648315 50.161448)
641102,50.1601273,8.6511281,3,,,POINT (8.6511281 50.1601273)
641110,50.1569305,8.655269,3,,,POINT (8.655269 50.1569305)
641113,50.1567212,8.655784,3,,,POINT (8.655784 50.1567212)
641117,50.1561451,8.657305,3,crossing,,POINT (8.657305 50.1561451)
641118,50.1560247,8.6575029,4,,,POINT (8.6575029 50.1560247)
641120,50.154728,8.6589561,3,,,POINT (8.6589561 50.154728)
