osmid,y,x,street_count,ref,highway,geometry
255459054,50.0205579,8.226107,3,,,POINT (8.226107 50.0205579)
255459056,50.0205036,8.2258261,3,,,POINT (8.2258261 50.0205036)
255459390,50.019826,8.2246655,4,,,POINT (8.2246655 50.019826)
255459391,50.0193317,8.2249396,3,,,POINT (8.2249396 50.0193317)
255459393,50.0195947,8.2233753,4,,,POINT (8.2233753 50.0195947)
255459394,50.019523,8.2221113,1,,turning_circle,POINT (8.2221113 50.019523)
255459685,50.0189241,8.2262004,1,,,POINT (8.2262004 50.0189241)
255459686,50.0203019,8.2267098,3,,,POINT (8.2267098 50.0203019)
255460826,50.0210061,8.2243707,3,,,POINT (8.2243707 50.0210061)
255460827,50.0209425,8.2232503,4,,,POINT (8.2232503 50.0209425)
255460833,50.0220177,8.2219793,3,,,POINT (8.2219793 50.0220177)
255460835,50.0197793,8.2211231,1,,,POINT (8.2211231 50.0197793)
255460836,50.0191173,8.2210545,3,,,POINT (8.2210545 50.0191173)
255461221,50.022271,8.2213031,3,,,POINT (8.2213031 50.022271)
255461230,50.0216109,8.2205782,3,,,POINT (8.2205782 50.0216109)
255462110,50.0231993,8.2244587,3,,,POINT (8.2244587 50.0231993)
255462115,50.022969,8.2253711,3,,,POINT (8.2253711 50.022969)
255462119,50.0239578,8.2223031,1,,,POINT (8.2223031 50.0239578)
255462123,50.0233665,8.2222942,3,,,POINT (8.2222942 50.0233665)
255462124,50.0230803,8.2235341,3,,,POINT (8.2235341 50.0230803)
255462345,50.0226609,8.2255839,1,,,POINT (8.2255839 50.0226609)
255462346,50.022412,8.2252867,3,,,POINT (8.2252867 50.022412)
255462347,50.0225294,8.2257899,1,,,POINT (8.2257899 50.0225294)
255462348,50.0224524,8.2253164,3,,,POINT (8.2253164 50.0224524)
255462756,50.0182629,8.2249048,1,,turning_circle,POINT (8.2249048 50.0182629)
255462761,50.0182371,8.2287719,3,,,POINT (8.2287719 50.0182371)
255462762,50.0171912,8.2278894,3,,,POINT (8.2278894 50.0171912)
255462763,50.0177752,8.2273997,3,,,POINT (8.2273997 50.0177752)
255463180,50.0164701,8.2226046,3,,,POINT (8.2226046 50.0164701)
255463181,50.0168686,8.2245138,4,,,POINT (8.2245138 50.0168686)
255463182,50.0172543,8.2260235,1,,turning_circle,POINT (8.2260235 50.0172543)
255463439,50.0155336,8.2241614,1,,,POINT (8.2241614 50.0155336)
255463607,50.0183096,8.222123,4,,,POINT (8.222123 50.0183096)
255463644,50.0190957,8.2219508,1,,turning_circle,POINT (8.2219508 50.0190957)
255463646,50.0178939,8.222333,3,,,POINT (8.222333 50.0178939)
255463650,50.0147745,8.2234707,4,,,POINT (8.2234707 50.0147745)
255463651,50.0134893,8.223682,3,,,POINT (8.223682 50.0134893)
255464502,50.0147192,8.2216106,1,,turning_circle,POINT (8.2216106 50.0147192)
255464504,50.0151515,8.2232597,3,,,POINT (8.2232597 50.0151515)
255465213,50.0141527,8.2196921,3,,,POINT (8.2196921 50.0141527)
255465217,50.0160498,8.2282282,3,,,POINT (8.2282282 50.0160498)
255465219,50.0141256,8.2326772,3,,,POINT (8.2326772 50.0141256)
255465220,50.0137205,8.232986,3,,,POINT (8.232986 50.0137205)
255465222,50.0148282,8.2336411,3,,,POINT (8.2336411 50.0148282)
255465354,50.0144276,8.2341843,3,,traffic_signals,POINT (8.2341843 50.0144276)
255465355,50.0144987,8.2321358,3,,,POINT (8.2321358 50.0144987)
255465356,50.015148,8.2331756,3,,,POINT (8.2331756 50.015148)
255465360,50.015384,8.2315873,1,,,POINT (8.2315873 50.015384)
255465361,50.0157702,8.2322615,3,,,POINT (8.2322615 50.0157702)
255465364,50.0165593,8.2311117,3,,,POINT (8.2311117 50.0165593)
255465365,50.0162287,8.2315916,3,,,POINT (8.2315916 50.0162287)
255465366,50.0159732,8.2311878,3,,,POINT (8.2311878 50.0159732)
255465367,50.0156977,8.2304786,4,,,POINT (8.2304786 50.0156977)
255465506,50.0155535,8.2312388,1,,turning_circle,POINT (8.2312388 50.0155535)
255465529,50.0148535,8.2288915,3,,,POINT (8.2288915 50.0148535)
255465536,50.0118108,8.2274393,3,,,POINT (8.2274393 50.0118108)
255465565,50.012949,8.2315312,3,,,POINT (8.2315312 50.012949)
255465620,50.0167368,8.2289486,3,,,POINT (8.2289486 50.0167368)
255465621,50.0172846,8.2281984,3,,,POINT (8.2281984 50.0172846)
255465623,50.0160846,8.2291599,3,,,POINT (8.2291599 50.0160846)
255465625,50.0170684,8.2275024,3,,,POINT (8.2275024 50.0170684)
255466575,50.0170222,8.2352162,4,,,POINT (8.2352162 50.0170222)
255466579,50.0168884,8.2332595,1,,,POINT (8.2332595 50.0168884)
255466580,50.0181654,8.2348074,3,,,POINT (8.2348074 50.0181654)
255466582,50.0177736,8.2343666,3,,,POINT (8.2343666 50.0177736)
255466584,50.0175795,8.2341446,3,,,POINT (8.2341446 50.0175795)
255466591,50.0151998,8.2359596,1,,,POINT (8.2359596 50.0151998)
255466592,50.0146763,8.2370112,3,,,POINT (8.2370112 50.0146763)
255539845,50.0209117,8.2434425,4,,,POINT (8.2434425 50.0209117)
255556378,50.0231063,8.2363992,3,,,POINT (8.2363992 50.0231063)
255583100,50.0216429,8.2109014,3,,,POINT (8.2109014 50.0216429)
255583113,50.0203446,8.2173997,3,,,POINT (8.2173997 50.0203446)
255583118,50.0208292,8.2188346,3,,,POINT (8.2188346 50.0208292)
255583120,50.0209537,8.2197372,3,,,POINT (8.2197372 50.0209537)
255584445,50.0222694,8.2181232,4,,,POINT (8.2181232 50.0222694)
255584447,50.0224859,8.2193229,3,,,POINT (8.2193229 50.0224859)
255584448,50.0225778,8.2198768,1,,,POINT (8.2198768 50.0225778)
255584452,50.0223394,8.2185147,3,,,POINT (8.2185147 50.0223394)
255584454,50.0206532,8.2183076,3,,,POINT (8.2183076 50.0206532)
255584457,50.0228322,8.2175885,1,,,POINT (8.2175885 50.0228322)
255584458,50.0227521,8.218278,3,,,POINT (8.218278 50.0227521)
255584460,50.0228294,8.2170099,1,,,POINT (8.2170099 50.0228294)
255584461,50.0222914,8.2168167,3,,,POINT (8.2168167 50.0222914)
255584463,50.0224744,8.2158111,3,,,POINT (8.2158111 50.0224744)
255584465,50.0228127,8.2152378,3,,,POINT (8.2152378 50.0228127)
255585085,50.0239135,8.2199185,1,,turning_circle,POINT (8.2199185 50.0239135)
255586481,50.0207459,8.2121211,1,,turning_circle,POINT (8.2121211 50.0207459)
255586482,50.0193562,8.2136382,3,,,POINT (8.2136382 50.0193562)
255586490,50.0195416,8.2168161,3,,,POINT (8.2168161 50.0195416)
255589121,50.0200992,8.2127988,3,,,POINT (8.2127988 50.0200992)
255589147,50.0183789,8.2144698,3,,,POINT (8.2144698 50.0183789)
255589148,50.0193527,8.2147749,3,,,POINT (8.2147749 50.0193527)
255589150,50.0194711,8.2160115,3,,,POINT (8.2160115 50.0194711)
255615978,50.0194358,8.2201191,1,,,POINT (8.2201191 50.0194358)
255617833,50.0171854,8.2184323,3,,,POINT (8.2184323 50.0171854)
255617844,50.0172927,8.2182669,3,,,POINT (8.2182669 50.0172927)
255619123,50.0172749,8.2187999,3,,,POINT (8.2187999 50.0172749)
255619125,50.0167027,8.2178948,3,,,POINT (8.2178948 50.0167027)
255619126,50.0159885,8.2175654,4,,,POINT (8.2175654 50.0159885)
255619129,50.0147478,8.2168734,3,,,POINT (8.2168734 50.0147478)
255619135,50.0147978,8.2133547,3,,,POINT (8.2133547 50.0147978)
255619141,50.0153059,8.213033,3,,,POINT (8.213033 50.0153059)
255619151,50.0162287,8.2169613,3,,,POINT (8.2169613 50.0162287)
255620923,50.0160389,8.213398,3,,,POINT (8.213398 50.0160389)
255620929,50.0179865,8.2130366,1,,,POINT (8.2130366 50.0179865)
255622818,50.0134048,8.2139708,1,,turning_circle,POINT (8.2139708 50.0134048)
255622819,50.0134967,8.2155455,1,,turning_circle,POINT (8.2155455 50.0134967)
255622820,50.0145334,8.2150651,3,,,POINT (8.2150651 50.0145334)
255622821,50.0135665,8.2167542,1,,turning_circle,POINT (8.2167542 50.0135665)
255622822,50.0145798,8.2163529,3,,,POINT (8.2163529 50.0145798)
255622823,50.0146281,8.2184236,1,,turning_circle,POINT (8.2184236 50.0146281)
255622824,50.01454,8.2171588,3,,,POINT (8.2171588 50.01454)
255622825,50.0143251,8.2175369,1,,,POINT (8.2175369 50.0143251)
255622827,50.0152477,8.2186692,1,,turning_circle,POINT (8.2186692 50.0152477)
255622828,50.0152423,8.2172391,3,,,POINT (8.2172391 50.0152423)
255623620,50.0127791,8.2177749,3,,,POINT (8.2177749 50.0127791)
255723752,50.0020259,8.2681251,3,,,POINT (8.2681251 50.0020259)
255734811,49.9794589,8.3039632,3,,,POINT (8.3039632 49.9794589)
255734812,49.9786391,8.3050308,4,,,POINT (8.3050308 49.9786391)
255734823,49.9793636,8.3059659,3,,,POINT (8.3059659 49.9793636)
255734841,49.9789404,8.3008048,4,,,POINT (8.3008048 49.9789404)
255734845,49.978376,8.3000439,3,,,POINT (8.3000439 49.978376)
255734846,49.9786653,8.2995911,3,,,POINT (8.2995911 49.9786653)
255734864,49.9781864,8.3056642,3,,,POINT (8.3056642 49.9781864)
255734895,49.978402,8.3021256,3,,,POINT (8.3021256 49.978402)
255734922,49.9776476,8.3027226,3,,,POINT (8.3027226 49.9776476)
255735604,50.0060014,8.2041156,4,,,POINT (8.2041156 50.0060014)
255735605,50.0047118,8.2010551,3,,,POINT (8.2010551 50.0047118)
255735606,50.0090782,8.2112175,3,,,POINT (8.2112175 50.0090782)
255735615,50.0067293,8.20647,3,,,POINT (8.20647 50.0067293)
255735616,50.0094541,8.2121078,1,,,POINT (8.2121078 50.0094541)
255735620,50.0088611,8.2093679,3,,,POINT (8.2093679 50.0088611)
255735624,50.0082753,8.205344,3,,,POINT (8.205344 50.0082753)
255736335,50.0083805,8.2023441,1,,,POINT (8.2023441 50.0083805)
255737486,50.0053366,8.2025535,3,,,POINT (8.2025535 50.0053366)
255737488,50.0017193,8.2059469,3,,,POINT (8.2059469 50.0017193)
255737489,50.0032984,8.2060805,3,,,POINT (8.2060805 50.0032984)
255737490,50.0029286,8.2050519,3,,,POINT (8.2050519 50.0029286)
255737491,50.0047486,8.2031696,3,,,POINT (8.2031696 50.0047486)
255737492,50.0053664,8.2045983,3,,,POINT (8.2045983 50.0053664)
255737493,50.0036948,8.2042753,3,,,POINT (8.2042753 50.0036948)
255737495,50.0041201,8.205483,3,,,POINT (8.205483 50.0041201)
255737496,50.004719,8.2050628,3,,,POINT (8.2050628 50.004719)
255737498,50.0041731,8.2037631,4,,,POINT (8.2037631 50.0041731)
255737499,50.00352,8.2022592,3,,,POINT (8.2022592 50.00352)
255739500,50.0064974,8.20568,3,,,POINT (8.20568 50.0064974)
255739501,50.002915,8.2081041,4,,,POINT (8.2081041 50.002915)
255739502,50.0023366,8.2085828,4,,,POINT (8.2085828 50.0023366)
255739503,50.0016906,8.209141,4,,,POINT (8.209141 50.0016906)
255739504,50.0068668,8.2069795,3,,,POINT (8.2069795 50.0068668)
255739506,50.0055021,8.2078075,4,,,POINT (8.2078075 50.0055021)
255739507,50.0049694,8.2083093,4,,,POINT (8.2083093 50.0049694)
255739508,50.0044899,8.2088772,4,,,POINT (8.2088772 50.0044899)
255739509,50.0039437,8.2093142,4,,,POINT (8.2093142 50.0039437)
255739510,50.0033446,8.2097052,4,,,POINT (8.2097052 50.0033446)
255739512,50.005733,8.2106191,3,,,POINT (8.2106191 50.005733)
255739513,50.0054532,8.2096592,3,,,POINT (8.2096592 50.0054532)
255739514,50.0053729,8.2094313,3,,,POINT (8.2094313 50.0053729)
255739516,50.0063459,8.2086778,1,,,POINT (8.2086778 50.0063459)
255739517,50.0058336,8.2090525,4,,,POINT (8.2090525 50.0058336)
255739518,50.0049166,8.2100808,3,,,POINT (8.2100808 50.0049166)
255739519,50.0043535,8.2105477,4,,,POINT (8.2105477 50.0043535)
255739520,50.0036982,8.2109938,3,,,POINT (8.2109938 50.0036982)
255739521,50.003744,8.2111677,3,,,POINT (8.2111677 50.003744)
255739522,50.0031617,8.2116259,4,,,POINT (8.2116259 50.0031617)
255739523,50.002643,8.2120448,3,,,POINT (8.2120448 50.002643)
255739901,50.0030754,8.2062443,3,,,POINT (8.2062443 50.0030754)
