osmid,y,x,street_count,ref,highway,geometry
350577,49.4503825,7.7035645,3,,,POINT (7.7035645 49.4503825)
350598,49.4373851,7.7086944,4,,,POINT (7.7086944 49.4373851)
350603,49.4377316,7.708477,4,,,POINT (7.708477 49.4377316)
350614,49.4385905,7.7160533,4,,,POINT (7.7160533 49.4385905)
350615,49.4379817,7.7183963,4,,,POINT (7.7183963 49.4379817)
350619,49.4378661,7.7250175,4,,,POINT (7.7250175 49.4378661)
350620,49.4383248,7.7294115,3,,,POINT (7.7294115 49.4383248)
350625,49.4392393,7.7379531,3,,,POINT (7.7379531 49.4392393)
350626,49.4393416,7.7384608,5,,,POINT (7.7384608 49.4393416)
350627,49.4387455,7.738952,3,,,POINT (7.738952 49.4387455)
350637,49.4323124,7.7387912,3,,,POINT (7.7387912 49.4323124)
350640,49.4309536,7.7388953,3,,,POINT (7.7388953 49.4309536)
350644,49.4401409,7.7413625,3,,,POINT (7.7413625 49.4401409)
350645,49.4402878,7.741859,3,,,POINT (7.741859 49.4402878)
350647,49.4285515,7.7395589,3,,,POINT (7.7395589 49.4285515)
350660,49.4275232,7.743639,3,,,POINT (7.743639 49.4275232)
350687,49.4284322,7.750996,3,,,POINT (7.750996 49.4284322)
350707,49.4365274,7.7634761,3,,,POINT (7.7634761 49.4365274)
350714,49.4372091,7.7669362,3,,,POINT (7.7669362 49.4372091)
350716,49.4393602,7.7641114,4,,,POINT (7.7641114 49.4393602)
350718,49.4399821,7.7654102,3,,,POINT (7.7654102 49.4399821)
350719,49.4405894,7.765219,4,,,POINT (7.765219 49.4405894)
350721,49.4414088,7.7649937,4,,,POINT (7.7649937 49.4414088)
350725,49.4474714,7.7700998,5,,,POINT (7.7700998 49.4474714)
350727,49.445838,7.7707967,6,,,POINT (7.7707967 49.445838)
350730,49.4454841,7.7668915,3,,,POINT (7.7668915 49.4454841)
350731,49.4453507,7.7665009,3,,,POINT (7.7665009 49.4453507)
350736,49.4472238,7.768575,4,,,POINT (7.768575 49.4472238)
350739,49.4465099,7.7689218,3,,,POINT (7.7689218 49.4465099)
350744,49.4472564,7.7669263,4,,,POINT (7.7669263 49.4472564)
350746,49.4472739,7.7665999,3,,,POINT (7.7665999 49.4472739)
350748,49.4473856,7.7623289,3,,,POINT (7.7623289 49.4473856)
350752,49.4477908,7.757841,3,,,POINT (7.757841 49.4477908)
350777,49.4454367,7.749467,4,,,POINT (7.749467 49.4454367)
351059,49.4701121,7.6997837,3,,,POINT (7.6997837 49.4701121)
351069,49.4795987,7.684474,3,,,POINT (7.684474 49.4795987)
500442,49.457966,7.8490883,3,,,POINT (7.8490883 49.457966)
500446,49.4566382,7.8449118,3,,,POINT (7.8449118 49.4566382)
500464,49.4528316,7.8212761,3,,,POINT (7.8212761 49.4528316)
500470,49.4564363,7.8106736,3,16a,motorway_junction,POINT (7.8106736 49.4564363)
500480,49.4617652,7.7959386,3,,,POINT (7.7959386 49.4617652)
500559,49.442253,7.6572778,3,14,motorway_junction,POINT (7.6572778 49.442253)
500560,49.4417448,7.6546581,3,,,POINT (7.6546581 49.4417448)
501159,49.441573,7.706794,3,,,POINT (7.706794 49.441573)
501164,49.4419552,7.705191,3,,,POINT (7.705191 49.4419552)
501172,49.4410429,7.7056884,3,,,POINT (7.7056884 49.4410429)
501177,49.4421674,7.70611,3,,,POINT (7.70611 49.4421674)
501182,49.4443244,7.7047883,3,,,POINT (7.7047883 49.4443244)
501185,49.4462105,7.7043939,3,,,POINT (7.7043939 49.4462105)
501196,49.4481048,7.7077493,3,,,POINT (7.7077493 49.4481048)
501265,49.4574363,7.8080341,3,,,POINT (7.8080341 49.4574363)
502360,49.4562098,7.8441081,3,,,POINT (7.8441081 49.4562098)
502362,49.4570883,7.8468126,3,,,POINT (7.8468126 49.4570883)
502371,49.4617313,7.79511,3,16a,motorway_junction,POINT (7.79511 49.4617313)
8024540,49.4623317,7.8102509,3,15,motorway_junction,POINT (7.8102509 49.4623317)
8032933,49.4456525,7.7043459,3,,,POINT (7.7043459 49.4456525)
8032937,49.4437046,7.7048058,3,,,POINT (7.7048058 49.4437046)
8032946,49.4419071,7.7085714,3,,,POINT (7.7085714 49.4419071)
8032949,49.4413614,7.7100955,3,,,POINT (7.7100955 49.4413614)
8032952,49.4413275,7.7113055,3,,,POINT (7.7113055 49.4413275)
8032957,49.441856,7.714619,3,,,POINT (7.714619 49.441856)
8032965,49.44275,7.7244444,3,,,POINT (7.7244444 49.44275)
8032967,49.443082,7.7270436,3,,,POINT (7.7270436 49.443082)
8032972,49.4436432,7.7304461,3,,,POINT (7.7304461 49.4436432)
8032974,49.4447174,7.7322188,3,,,POINT (7.7322188 49.4447174)
8032978,49.4446321,7.7340793,3,,,POINT (7.7340793 49.4446321)
8032981,49.4441607,7.7353166,3,,,POINT (7.7353166 49.4441607)
8032985,49.4436733,7.7362234,3,,,POINT (7.7362234 49.4436733)
8032989,49.4421979,7.7373667,3,,,POINT (7.7373667 49.4421979)
8032995,49.4415486,7.7393056,3,,,POINT (7.7393056 49.4415486)
8032997,49.4418225,7.7417318,3,,,POINT (7.7417318 49.4418225)
8032999,49.441985,7.7432017,3,,,POINT (7.7432017 49.441985)
8033006,49.4421107,7.7444547,4,,,POINT (7.7444547 49.4421107)
8033007,49.4422446,7.745586,3,,,POINT (7.745586 49.4422446)
8033009,49.4424685,7.7476785,4,,,POINT (7.7476785 49.4424685)
8033010,49.4426506,7.7493676,3,,,POINT (7.7493676 49.4426506)
8033012,49.4429156,7.7516735,3,,,POINT (7.7516735 49.4429156)
8033017,49.4423164,7.7564264,3,,traffic_signals,POINT (7.7564264 49.4423164)
8033038,49.4420616,7.7622171,3,,,POINT (7.7622171 49.4420616)
8033051,49.4455223,7.7700859,3,,,POINT (7.7700859 49.4455223)
8033053,49.4455525,7.7702546,3,,,POINT (7.7702546 49.4455525)
8033060,49.4445252,7.7748867,3,,,POINT (7.7748867 49.4445252)
8033077,49.4444553,7.784413,4,,,POINT (7.784413 49.4444553)
8033078,49.4445544,7.7844031,4,,,POINT (7.7844031 49.4445544)
8033081,49.4460465,7.7841008,3,,,POINT (7.7841008 49.4460465)
8033082,49.446672,7.783812,3,,,POINT (7.783812 49.446672)
8033084,49.4481107,7.7826589,3,,,POINT (7.7826589 49.4481107)
8033086,49.4488161,7.7817261,3,,,POINT (7.7817261 49.4488161)
8033088,49.4492255,7.7810669,3,,,POINT (7.7810669 49.4492255)
8033095,49.4495735,7.780387,4,,,POINT (7.780387 49.4495735)
8033104,49.4522494,7.7871453,4,,,POINT (7.7871453 49.4522494)
8033120,49.457839,7.8020737,4,,,POINT (7.8020737 49.457839)
8033121,49.4582569,7.8031594,3,,,POINT (7.8031594 49.4582569)
8033124,49.4595697,7.8065324,3,,,POINT (7.8065324 49.4595697)
8033133,49.462159,7.8089092,3,,,POINT (7.8089092 49.462159)
10381742,49.4442453,7.7637902,3,,,POINT (7.7637902 49.4442453)
10381750,49.4404299,7.7417654,3,,,POINT (7.7417654 49.4404299)
10381751,49.4402981,7.7412652,3,,,POINT (7.7412652 49.4402981)
17053650,49.4608228,7.8044133,3,,,POINT (7.8044133 49.4608228)
17053653,49.4573827,7.8047179,3,,,POINT (7.8047179 49.4573827)
17053666,49.4562452,7.7978917,4,,,POINT (7.7978917 49.4562452)
17053667,49.4400212,7.7113202,3,,,POINT (7.7113202 49.4400212)
17053676,49.4412754,7.7109103,5,,,POINT (7.7109103 49.4412754)
17053678,49.4467861,7.7057936,3,,,POINT (7.7057936 49.4467861)
17053679,49.4408244,7.7110577,3,,,POINT (7.7110577 49.4408244)
17053697,49.4563301,7.7977976,4,,,POINT (7.7977976 49.4563301)
17053726,49.4579983,7.8039448,3,,,POINT (7.8039448 49.4579983)
17053730,49.4590701,7.8049574,3,,,POINT (7.8049574 49.4590701)
17053736,49.4413311,7.7104488,3,,,POINT (7.7104488 49.4413311)
17053752,49.4570917,7.7967431,3,,,POINT (7.7967431 49.4570917)
17053753,49.4467754,7.7053533,3,,,POINT (7.7053533 49.4467754)
17053754,49.4584923,7.8034432,3,,,POINT (7.8034432 49.4584923)
17053777,49.4468714,7.7053611,3,,,POINT (7.7053611 49.4468714)
17053791,49.4420931,7.7071555,4,,,POINT (7.7071555 49.4420931)
17053794,49.4466774,7.7056491,3,,,POINT (7.7056491 49.4466774)
17053801,49.4568899,7.7973545,3,,,POINT (7.7973545 49.4568899)
17053806,49.4604132,7.8013025,3,,,POINT (7.8013025 49.4604132)
17053808,49.4575853,7.8044477,3,,,POINT (7.8044477 49.4575853)
17053843,49.4577652,7.8042868,3,,,POINT (7.8042868 49.4577652)
17053854,49.4576516,7.8045487,3,,,POINT (7.8045487 49.4576516)
20630330,49.4525565,7.8232944,3,16b,motorway_junction,POINT (7.8232944 49.4525565)
27304730,49.448956,7.703849,3,,,POINT (7.703849 49.448956)
27304743,49.4482401,7.7054447,3,,,POINT (7.7054447 49.4482401)
27304752,49.4380952,7.7104806,3,,,POINT (7.7104806 49.4380952)
27304757,49.4373113,7.7064292,3,,,POINT (7.7064292 49.4373113)
27304761,49.4386828,7.7160739,4,,,POINT (7.7160739 49.4386828)
27304772,49.4377809,7.7233057,3,,,POINT (7.7233057 49.4377809)
27304780,49.4394497,7.7383979,3,,,POINT (7.7383979 49.4394497)
27304790,49.4415128,7.7443161,5,,,POINT (7.7443161 49.4415128)
27304811,49.44211,7.7446702,5,,,POINT (7.7446702 49.44211)
27304813,49.4429883,7.7449441,3,,,POINT (7.7449441 49.4429883)
27304911,49.4523561,7.7870511,3,,,POINT (7.7870511 49.4523561)
27304942,49.4594736,7.8038447,3,,,POINT (7.8038447 49.4594736)
27304967,49.4304132,7.6688346,3,,,POINT (7.6688346 49.4304132)
27304969,49.4295798,7.6642742,3,,,POINT (7.6642742 49.4295798)
27304972,49.4293,7.6627425,3,,,POINT (7.6627425 49.4293)
27304974,49.4291626,7.6620054,3,,,POINT (7.6620054 49.4291626)
27304977,49.4299637,7.6616423,3,,,POINT (7.6616423 49.4299637)
27305738,49.4285614,7.6587962,3,,,POINT (7.6587962 49.4285614)
27306998,49.4261678,7.7494591,4,,,POINT (7.7494591 49.4261678)
35351750,49.4402646,7.6491943,3,14,motorway_junction,POINT (7.6491943 49.4402646)
35351751,49.4409512,7.6517914,3,,,POINT (7.6517914 49.4409512)
35351759,49.4403229,7.6529237,4,,,POINT (7.6529237 49.4403229)
49498867,49.443549,7.8198655,4,,,POINT (7.8198655 49.443549)
49550975,49.4447201,7.7938597,4,,,POINT (7.7938597 49.4447201)
49550979,49.4443344,7.7980901,4,,,POINT (7.7980901 49.4443344)
49550985,49.4434276,7.809479,3,,,POINT (7.809479 49.4434276)
54185537,49.444302,7.7642916,3,,,POINT (7.7642916 49.444302)
60106214,49.4219466,7.70449,4,,,POINT (7.70449 49.4219466)
60106221,49.4204568,7.7036717,3,,,POINT (7.7036717 49.4204568)
60106222,49.4188397,7.7014385,3,,,POINT (7.7014385 49.4188397)
60106223,49.4185429,7.7017705,3,,,POINT (7.7017705 49.4185429)
83552552,49.4344641,7.6622153,4,,,POINT (7.6622153 49.4344641)
83552555,49.4340089,7.6630955,3,,,POINT (7.6630955 49.4340089)
83552567,49.433497,7.6667071,3,,,POINT (7.6667071 49.433497)
83552570,49.4336066,7.6675208,3,,,POINT (7.6675208 49.4336066)
83552586,49.4345373,7.6729849,3,,,POINT (7.6729849 49.4345373)
83552590,49.434825,7.6746561,1,,turning_circle,POINT (7.6746561 49.434825)
83565134,49.4426627,7.7449217,3,,,POINT (7.7449217 49.4426627)
139466223,49.4464009,7.7952941,5,,,POINT (7.7952941 49.4464009)
139466238,49.4439711,7.7936854,4,,,POINT (7.7936854 49.4439711)
139466244,49.4436149,7.7934378,3,,,POINT (7.7934378 49.4436149)
139466263,49.440995,7.7888649,6,,,POINT (7.7888649 49.440995)
139466266,49.4413442,7.7872747,3,,,POINT (7.7872747 49.4413442)
139466291,49.4377438,7.7722403,5,,,POINT (7.7722403 49.4377438)
139466306,49.436424,7.7726182,3,,,POINT (7.7726182 49.436424)
139466317,49.4362252,7.7725343,3,,,POINT (7.7725343 49.4362252)
139466327,49.4362596,7.7728053,3,,,POINT (7.7728053 49.4362596)
151212680,49.4375145,7.7699297,4,,,POINT (7.7699297 49.4375145)
151212685,49.4374634,7.7691086,3,,,POINT (7.7691086 49.4374634)
151212709,49.4409127,7.7888079,4,,,POINT (7.7888079 49.4409127)
151212713,49.4232574,7.7494938,4,,,POINT (7.7494938 49.4232574)
194501824,49.4412431,7.7122918,3,,,POINT (7.7122918 49.4412431)
194501832,49.441043,7.712468,3,,,POINT (7.712468 49.441043)
194501847,49.4405592,7.7125916,3,,,POINT (7.7125916 49.4405592)
194501870,49.4403064,7.711227,3,,,POINT (7.711227 49.4403064)
194501881,49.441609,7.7130494,3,,bus_stop,POINT (7.7130494 49.441609)
194501939,49.4605665,7.8100626,3,,,POINT (7.8100626 49.4605665)
194501977,49.460031,7.8176811,3,,,POINT (7.8176811 49.460031)
194502000,49.4600489,7.8222799,3,,,POINT (7.8222799 49.4600489)
194502003,49.4601211,7.8227564,3,,,POINT (7.8227564 49.4601211)
194502014,49.4609695,7.8249691,3,,,POINT (7.8249691 49.4609695)
213446254,49.4245158,7.758761,3,,,POINT (7.758761 49.4245158)
213446281,49.426046,7.7588983,3,,crossing,POINT (7.7588983 49.426046)
213446287,49.4281582,7.7597241,4,,traffic_signals,POINT (7.7597241 49.4281582)
213446362,49.4299261,7.75355,3,,,POINT (7.75355 49.4299261)
213446405,49.4296745,7.752228,3,,,POINT (7.752228 49.4296745)
248162501,49.4148545,7.7272109,3,,,POINT (7.7272109 49.4148545)
248162528,49.4070465,7.7226605,3,,,POINT (7.7226605 49.4070465)
248162529,49.4064817,7.7238709,3,,,POINT (7.7238709 49.4064817)
248162898,49.4334774,7.7482364,3,,,POINT (7.7482364 49.4334774)
248162902,49.4337566,7.7502392,3,,,POINT (7.7502392 49.4337566)
249624058,49.4388925,7.7349587,3,,,POINT (7.7349587 49.4388925)
249624301,49.438526,7.7409922,3,,,POINT (7.7409922 49.438526)
249624412,49.439021,7.735253,3,,,POINT (7.735253 49.439021)
249624426,49.4349132,7.7471642,3,,,POINT (7.7471642 49.4349132)
251758405,49.4306371,7.7549368,3,,,POINT (7.7549368 49.4306371)
251758411,49.425778,7.7513633,3,,,POINT (7.7513633 49.425778)
251758414,49.425542,7.7526641,3,,,POINT (7.7526641 49.425542)
251760188,49.4397299,7.7585171,3,,,POINT (7.7585171 49.4397299)
251760196,49.4458675,7.7668312,3,,,POINT (7.7668312 49.4458675)
251760199,49.4455339,7.766641,4,,traffic_signals,POINT (7.766641 49.4455339)
254097016,49.3920632,7.6943469,3,,,POINT (7.6943469 49.3920632)
254342168,49.3886396,7.7000702,3,,,POINT (7.7000702 49.3886396)
255268889,49.4238444,7.7576405,3,,,POINT (7.7576405 49.4238444)
255268891,49.4236305,7.7575892,3,,,POINT (7.7575892 49.4236305)
255268896,49.4228864,7.7570168,3,,,POINT (7.7570168 49.4228864)
255271815,49.430109,7.7353036,3,,,POINT (7.7353036 49.430109)
255271820,49.4321131,7.7311485,3,,,POINT (7.7311485 49.4321131)
255271826,49.4304687,7.7267971,3,,,POINT (7.7267971 49.4304687)
255271836,49.4327492,7.7235478,3,,,POINT (7.7235478 49.4327492)
255271838,49.433359,7.7239899,3,,,POINT (7.7239899 49.433359)
255271841,49.4338359,7.7251645,3,,,POINT (7.7251645 49.4338359)
255271842,49.4338759,7.7258343,3,,,POINT (7.7258343 49.4338759)
255271853,49.4343639,7.7322618,3,,,POINT (7.7322618 49.4343639)
255271857,49.436836,7.7352464,3,,,POINT (7.7352464 49.436836)
255271858,49.437279,7.7360053,3,,,POINT (7.7360053 49.437279)
255271871,49.4331921,7.7365567,3,,,POINT (7.7365567 49.4331921)
255271879,49.4338276,7.732317,3,,,POINT (7.732317 49.4338276)
255271937,49.4334187,7.736512,3,,,POINT (7.736512 49.4334187)
255399451,49.4415802,7.7860927,2,,,POINT (7.7860927 49.4415802)
255399453,49.4419516,7.7835692,4,,,POINT (7.7835692 49.4419516)
255717936,49.4460499,7.7645526,3,,,POINT (7.7645526 49.4460499)
255717939,49.4474007,7.7647095,3,,,POINT (7.7647095 49.4474007)
256960150,49.4045651,7.728808,3,,,POINT (7.728808 49.4045651)
258777398,49.4086112,7.7260771,3,,,POINT (7.7260771 49.4086112)
258777631,49.4079765,7.7321312,3,,,POINT (7.7321312 49.4079765)
258777634,49.4074665,7.7279196,3,,,POINT (7.7279196 49.4074665)
258777635,49.4078937,7.7281982,3,,,POINT (7.7281982 49.4078937)
258777729,49.4071677,7.7324588,3,,,POINT (7.7324588 49.4071677)
258778633,49.4063691,7.7357395,4,,,POINT (7.7357395 49.4063691)
258779029,49.4059617,7.7396698,1,,,POINT (7.7396698 49.4059617)
258779059,49.4121912,7.7470001,3,,,POINT (7.7470001 49.4121912)
258782509,49.3939281,7.7449769,3,,,POINT (7.7449769 49.3939281)
258802972,49.3953375,7.7608765,3,,,POINT (7.7608765 49.3953375)
259173051,49.407377,7.7334429,3,,,POINT (7.7334429 49.407377)
259173052,49.4059713,7.7340268,3,,,POINT (7.7340268 49.4059713)
259173722,49.4046001,7.7358857,3,,,POINT (7.7358857 49.4046001)
259173725,49.4050532,7.7377715,1,,,POINT (7.7377715 49.4050532)
259173730,49.4060158,7.7374885,1,,,POINT (7.7374885 49.4060158)
259173795,49.4089852,7.7264532,1,,,POINT (7.7264532 49.4089852)
259259264,49.4080278,7.7255599,3,,,POINT (7.7255599 49.4080278)
259259274,49.4074818,7.7249782,4,,,POINT (7.7249782 49.4074818)
259259277,49.4066044,7.7274492,3,,,POINT (7.7274492 49.4066044)
259259283,49.4057306,7.7328069,3,,,POINT (7.7328069 49.4057306)
259259284,49.4059233,7.7274279,3,,,POINT (7.7274279 49.4059233)
259259285,49.4052403,7.7267466,3,,,POINT (7.7267466 49.4052403)
259259291,49.4063366,7.7291569,3,,,POINT (7.7291569 49.4063366)
259259296,49.407127,7.7322696,3,,,POINT (7.7322696 49.407127)
259260349,49.4055119,7.7256912,3,,,POINT (7.7256912 49.4055119)
259260359,49.4036907,7.7240935,3,,,POINT (7.7240935 49.4036907)
259260368,49.4019445,7.7248524,3,,,POINT (7.7248524 49.4019445)
259260371,49.4016602,7.7256559,3,,,POINT (7.7256559 49.4016602)
259260373,49.4016305,7.7262425,3,,,POINT (7.7262425 49.4016305)
259260376,49.4017226,7.7277204,3,,,POINT (7.7277204 49.4017226)
259260393,49.4036924,7.7306746,3,,,POINT (7.7306746 49.4036924)
259260394,49.4045545,7.7305603,4,,,POINT (7.7305603 49.4045545)
259260400,49.4036301,7.7287981,3,,,POINT (7.7287981 49.4036301)
259405704,49.4024599,7.723783,3,,,POINT (7.723783 49.4024599)
259639158,49.440219,7.7823322,3,,,POINT (7.7823322 49.440219)
259639159,49.4406729,7.7823922,3,,,POINT (7.7823922 49.4406729)
259646997,49.4051134,7.7304372,3,,,POINT (7.7304372 49.4051134)
259851528,49.4116116,7.7471449,1,,,POINT (7.7471449 49.4116116)
259851535,49.4118793,7.7470543,1,,,POINT (7.7470543 49.4118793)
260219917,49.3816196,7.8152875,3,,,POINT (7.8152875 49.3816196)
260219921,49.3807453,7.8180082,3,,,POINT (7.8180082 49.3807453)
260219929,49.382434,7.8129599,4,,,POINT (7.8129599 49.382434)
260228887,49.3911601,7.6941774,3,,,POINT (7.6941774 49.3911601)
260228892,49.3910495,7.6929376,3,,,POINT (7.6929376 49.3910495)
260229925,49.3867861,7.6958653,3,,,POINT (7.6958653 49.3867861)
260229926,49.3868613,7.695424,3,,,POINT (7.695424 49.3868613)
260229927,49.3865781,7.6957655,3,,,POINT (7.6957655 49.3865781)
260231108,49.3911063,7.6931082,3,,,POINT (7.6931082 49.3911063)
260231109,49.3912161,7.692723,3,,,POINT (7.692723 49.3912161)
260232935,49.4134604,7.6997681,1,,,POINT (7.6997681 49.4134604)
260232937,49.4130576,7.699618,3,,,POINT (7.699618 49.4130576)
260232943,49.4132906,7.6979591,3,,,POINT (7.6979591 49.4132906)
260232948,49.4122743,7.6987284,3,,,POINT (7.6987284 49.4122743)
260232949,49.4119332,7.6982211,3,,,POINT (7.6982211 49.4119332)
260232956,49.409127,7.6978367,3,,,POINT (7.6978367 49.409127)
260232966,49.4056279,7.6993897,3,,,POINT (7.6993897 49.4056279)
260232967,49.405281,7.6992811,3,,,POINT (7.6992811 49.405281)
260232968,49.4049416,7.6988089,3,,,POINT (7.6988089 49.4049416)
260281009,49.3815615,7.8116769,1,,,POINT (7.8116769 49.3815615)
260281013,49.3797082,7.8209158,3,,,POINT (7.8209158 49.3797082)
260281018,49.3785651,7.8212105,3,,,POINT (7.8212105 49.3785651)
260281024,49.3752357,7.8209356,1,,,POINT (7.8209356 49.3752357)
260368510,49.4431135,7.7272851,3,,,POINT (7.7272851 49.4431135)
260368513,49.444377,7.7269046,3,,,POINT (7.7269046 49.444377)
260368514,49.4448292,7.7264521,3,,,POINT (7.7264521 49.4448292)
260368515,49.444964,7.7260755,3,,,POINT (7.7260755 49.444964)
260368521,49.4434603,7.7188304,3,,,POINT (7.7188304 49.4434603)
260370016,49.4730016,7.7003046,4,,,POINT (7.7003046 49.4730016)
260371717,49.4009031,7.7232872,1,,,POINT (7.7232872 49.4009031)
260552694,49.4417056,7.7608907,3,,,POINT (7.7608907 49.4417056)
260552695,49.4425611,7.7597646,3,,,POINT (7.7597646 49.4425611)
260552697,49.4437508,7.7592084,4,,,POINT (7.7592084 49.4437508)
260552702,49.4579234,7.8019963,3,,,POINT (7.8019963 49.4579234)
260552703,49.4573521,7.8027854,3,,,POINT (7.8027854 49.4573521)
260552708,49.4566079,7.8016658,3,,,POINT (7.8016658 49.4566079)
260558878,49.4428287,7.7789484,4,,,POINT (7.7789484 49.4428287)
260558880,49.4397568,7.7799732,4,,,POINT (7.7799732 49.4397568)
260558881,49.4396743,7.7800062,4,,,POINT (7.7800062 49.4396743)
260558882,49.4434193,7.7787425,3,,,POINT (7.7787425 49.4434193)
260558883,49.4412079,7.7794905,3,,,POINT (7.7794905 49.4412079)
260558884,49.440252,7.7798085,4,,,POINT (7.7798085 49.440252)
260558885,49.4412228,7.77637,3,,,POINT (7.77637 49.4412228)
260558888,49.4412385,7.7761183,3,,,POINT (7.7761183 49.4412385)
260558890,49.4410365,7.7757785,3,,,POINT (7.7757785 49.4410365)
260558892,49.4406876,7.7760438,3,,,POINT (7.7760438 49.4406876)
260558893,49.4407886,7.7765637,3,,,POINT (7.7765637 49.4407886)
260558895,49.4411438,7.775868,3,,,POINT (7.775868 49.4411438)
260558896,49.4416247,7.775156,3,,,POINT (7.775156 49.4416247)
260558897,49.4413925,7.7724019,3,,,POINT (7.7724019 49.4413925)
260558898,49.4389878,7.7733369,4,,,POINT (7.7733369 49.4389878)
260558900,49.4414634,7.7740829,3,,,POINT (7.7740829 49.4414634)
260558901,49.4413671,7.7733857,4,,,POINT (7.7733857 49.4413671)
260558903,49.4401,7.7728614,3,,,POINT (7.7728614 49.4401)
260558904,49.4395538,7.7730834,3,,,POINT (7.7730834 49.4395538)
260558906,49.4396326,7.7765801,4,,,POINT (7.7765801 49.4396326)
260564853,49.4208082,7.7087525,3,,,POINT (7.7087525 49.4208082)
260564859,49.4172946,7.6999412,4,,,POINT (7.6999412 49.4172946)
260564860,49.4160268,7.698841,3,,,POINT (7.698841 49.4160268)
260564861,49.4146176,7.6979755,3,,,POINT (7.6979755 49.4146176)
260571381,49.4365492,7.8100627,3,,,POINT (7.8100627 49.4365492)
260571382,49.4383468,7.8108911,3,,,POINT (7.8108911 49.4383468)
260571397,49.4557474,7.8052465,4,,,POINT (7.8052465 49.4557474)
260571398,49.4550576,7.8041167,3,,,POINT (7.8041167 49.4550576)
260571411,49.3857627,7.8172439,3,,,POINT (7.8172439 49.3857627)
260718693,49.4909353,7.7052789,3,,,POINT (7.7052789 49.4909353)
260718701,49.4866249,7.7091387,3,,,POINT (7.7091387 49.4866249)
260719084,49.4829612,7.7123551,3,,,POINT (7.7123551 49.4829612)
260719086,49.4811938,7.7121833,4,,,POINT (7.7121833 49.4811938)
260719089,49.4791037,7.7107354,3,,,POINT (7.7107354 49.4791037)
260719165,49.4787206,7.711386,3,,,POINT (7.711386 49.4787206)
260719171,49.4763401,7.7130315,3,,,POINT (7.7130315 49.4763401)
260719177,49.4742436,7.7124591,3,,,POINT (7.7124591 49.4742436)
260719202,49.4788556,7.7104869,3,,,POINT (7.7104869 49.4788556)
260719213,49.4754669,7.7064073,3,,,POINT (7.7064073 49.4754669)
260719425,49.4742944,7.704336,3,,,POINT (7.704336 49.4742944)
260719447,49.4746685,7.7048608,4,,,POINT (7.7048608 49.4746685)
260719448,49.4748305,7.7044892,3,,,POINT (7.7044892 49.4748305)
260719569,49.4709283,7.7004995,3,,,POINT (7.7004995 49.4709283)
260723837,49.4213102,7.7076064,3,,,POINT (7.7076064 49.4213102)
260723841,49.4344674,7.7711426,3,,,POINT (7.7711426 49.4344674)
260723855,49.4540977,7.7991535,4,,,POINT (7.7991535 49.4540977)
260723858,49.4523584,7.7928965,4,,,POINT (7.7928965 49.4523584)
260723862,49.4487331,7.7857823,3,,,POINT (7.7857823 49.4487331)
260723863,49.4485406,7.7852766,4,,,POINT (7.7852766 49.4485406)
260723864,49.4476753,7.7830893,4,,,POINT (7.7830893 49.4476753)
260723865,49.445639,7.7842351,4,,,POINT (7.7842351 49.445639)
260723866,49.4456945,7.7835498,3,,,POINT (7.7835498 49.4456945)
260723867,49.4457946,7.7823398,3,,,POINT (7.7823398 49.4457946)
260723868,49.445806,7.782191,3,,,POINT (7.782191 49.445806)
260723870,49.4464572,7.7797822,3,,,POINT (7.7797822 49.4464572)
260723871,49.4468864,7.7789452,4,,,POINT (7.7789452 49.4468864)
260723872,49.4471396,7.7781457,4,,,POINT (7.7781457 49.4471396)
260723876,49.4481924,7.7769316,3,,,POINT (7.7769316 49.4481924)
260723877,49.4484209,7.7771109,4,,,POINT (7.7771109 49.4484209)
260723878,49.4485205,7.7771218,5,,,POINT (7.7771218 49.4485205)
262267836,49.4055446,7.7256359,3,,,POINT (7.7256359 49.4055446)
262267837,49.4061511,7.7261716,3,,,POINT (7.7261716 49.4061511)
262267838,49.4061005,7.7263836,1,,turning_circle,POINT (7.7263836 49.4061005)
262267839,49.4065795,7.7251402,1,,turning_circle,POINT (7.7251402 49.4065795)
262270666,49.4475565,7.7533147,3,,,POINT (7.7533147 49.4475565)
262270668,49.4473946,7.7534348,3,,,POINT (7.7534348 49.4473946)
262270674,49.4472296,7.7531675,3,,,POINT (7.7531675 49.4472296)
262270697,49.4479414,7.7532819,3,,,POINT (7.7532819 49.4479414)
262270712,49.4475753,7.7547171,3,,,POINT (7.7547171 49.4475753)
262270751,49.4539048,7.7490502,3,,,POINT (7.7490502 49.4539048)
262270763,49.4575613,7.7478041,3,,,POINT (7.7478041 49.4575613)
262270766,49.457805,7.7521087,3,,,POINT (7.7521087 49.457805)
262270812,49.4820515,7.7694295,3,,,POINT (7.7694295 49.4820515)
262270876,49.4841476,7.7214981,3,,,POINT (7.7214981 49.4841476)
262270885,49.4849004,7.7182671,3,,,POINT (7.7182671 49.4849004)
262270887,49.4846991,7.7171739,3,,,POINT (7.7171739 49.4846991)
262270908,49.4836589,7.7116545,3,,,POINT (7.7116545 49.4836589)
262270915,49.4802089,7.7696801,4,,,POINT (7.7696801 49.4802089)
262283646,49.4064852,7.7221498,3,,,POINT (7.7221498 49.4064852)
262283648,49.4067753,7.7224129,3,,,POINT (7.7224129 49.4067753)
262283656,49.4074924,7.7218003,3,,,POINT (7.7218003 49.4074924)
