osmid,y,x,street_count,highway,ref,geometry
536362396,49.7988508,6.6873297,1,turning_circle,,POINT (6.6873297 49.7988508)
536362433,49.797898,6.6982963,1,turning_circle,,POINT (6.6982963 49.797898)
536362439,49.7932187,6.6952731,3,,,POINT (6.6952731 49.7932187)
536362441,49.7985864,6.6917824,3,,,POINT (6.6917824 49.7985864)
537506263,49.8031283,6.6836412,1,,,POINT (6.6836412 49.8031283)
537506267,49.8095951,6.6830417,3,,,POINT (6.6830417 49.8095951)
537506271,49.8100722,6.6828179,3,,,POINT (6.6828179 49.8100722)
537506275,49.8103331,6.6845294,3,,,POINT (6.6845294 49.8103331)
537506278,49.8104141,6.6851091,1,,,POINT (6.6851091 49.8104141)
537506282,49.810729,6.6848016,3,,,POINT (6.6848016 49.810729)
537506283,49.8109071,6.6848573,1,,,POINT (6.6848573 49.8109071)
537506291,49.8105894,6.6867729,3,,,POINT (6.6867729 49.8105894)
537506297,49.8106914,6.6870146,3,,,POINT (6.6870146 49.8106914)
537506298,49.8109651,6.6852222,1,,,POINT (6.6852222 49.8109651)
537506299,49.8110748,6.686295,1,,,POINT (6.686295 49.8110748)
537506300,49.8111848,6.6864755,1,,,POINT (6.6864755 49.8111848)
537506301,49.8109929,6.6858774,1,,,POINT (6.6858774 49.8109929)
537506302,49.8107953,6.68727,3,,,POINT (6.68727 49.8107953)
537506303,49.8112505,6.6867918,1,,,POINT (6.6867918 49.8112505)
537506305,49.8111144,6.6860138,1,,,POINT (6.6860138 49.8111144)
537506307,49.8111658,6.6857363,1,turning_circle,,POINT (6.6857363 49.8111658)
537506310,49.8110377,6.6878049,3,,,POINT (6.6878049 49.8110377)
537506312,49.8128657,6.6844542,1,,,POINT (6.6844542 49.8128657)
537506314,49.8123049,6.6826104,1,,,POINT (6.6826104 49.8123049)
537506315,49.8135912,6.6874375,1,,,POINT (6.6874375 49.8135912)
537506318,49.8142497,6.6853533,3,,,POINT (6.6853533 49.8142497)
537506319,49.8151897,6.6869067,3,,,POINT (6.6869067 49.8151897)
537506322,49.8223873,6.6902445,3,,,POINT (6.6902445 49.8223873)
537506323,49.8205979,6.6900264,3,,,POINT (6.6900264 49.8205979)
537506325,49.8220622,6.6899096,3,,,POINT (6.6899096 49.8220622)
537506327,49.8215276,6.6908615,3,,,POINT (6.6908615 49.8215276)
537506328,49.8221611,6.6921829,3,,,POINT (6.6921829 49.8221611)
537506331,49.8227619,6.6917816,3,,,POINT (6.6917816 49.8227619)
537506332,49.8224118,6.6914682,3,,,POINT (6.6914682 49.8224118)
537506334,49.8225332,6.6932181,1,turning_circle,,POINT (6.6932181 49.8225332)
537506335,49.8242971,6.6919597,3,,,POINT (6.6919597 49.8242971)
537506336,49.8230692,6.6928486,3,,,POINT (6.6928486 49.8230692)
537506337,49.8236136,6.6933502,3,,,POINT (6.6933502 49.8236136)
537506339,49.8236816,6.6914548,3,,,POINT (6.6914548 49.8236816)
537506340,49.8230828,6.6910967,3,,,POINT (6.6910967 49.8230828)
537506341,49.8233019,6.693067,3,,,POINT (6.693067 49.8233019)
537506344,49.8245488,6.6921895,3,,,POINT (6.6921895 49.8245488)
537506345,49.8246283,6.6926517,3,,,POINT (6.6926517 49.8246283)
559732172,49.7940005,6.6887717,3,,,POINT (6.6887717 49.7940005)
559732174,49.7945791,6.68656,3,,,POINT (6.68656 49.7945791)
559732189,49.7921217,6.6880497,3,,,POINT (6.6880497 49.7921217)
559732203,49.7957305,6.687283,3,,,POINT (6.687283 49.7957305)
559732210,49.7959863,6.6862785,1,,,POINT (6.6862785 49.7959863)
564713246,49.780834,6.6683282,3,,,POINT (6.6683282 49.780834)
564713248,49.7802687,6.6690861,1,turning_circle,,POINT (6.6690861 49.7802687)
564719462,49.7792746,6.664392,3,,,POINT (6.664392 49.7792746)
564719463,49.7784238,6.6655473,3,,,POINT (6.6655473 49.7784238)
564725710,49.7926023,6.682492,3,,,POINT (6.682492 49.7926023)
564725711,49.7932864,6.6831251,1,,,POINT (6.6831251 49.7932864)
564725714,49.7992219,6.6835529,3,,,POINT (6.6835529 49.7992219)
564725715,49.7988988,6.6848818,3,,,POINT (6.6848818 49.7988988)
564725719,49.7899329,6.6805226,1,turning_circle,,POINT (6.6805226 49.7899329)
566055315,49.7898101,6.6888159,3,,,POINT (6.6888159 49.7898101)
566175628,49.7911006,6.677074,3,,,POINT (6.677074 49.7911006)
566175629,49.7917851,6.6790342,3,,,POINT (6.6790342 49.7917851)
566175630,49.7921089,6.6778537,3,,,POINT (6.6778537 49.7921089)
566175631,49.7919287,6.6784491,3,,,POINT (6.6784491 49.7919287)
566175632,49.7908563,6.6776666,3,,,POINT (6.6776666 49.7908563)
566175633,49.7915709,6.6774751,3,,,POINT (6.6774751 49.7915709)
566175643,49.793246,6.6776799,1,turning_circle,,POINT (6.6776799 49.793246)
566175674,49.7935819,6.6786831,3,,,POINT (6.6786831 49.7935819)
566262682,49.7946925,6.6805586,3,,,POINT (6.6805586 49.7946925)
566618183,49.7965205,6.6815532,3,,,POINT (6.6815532 49.7965205)
566618185,49.7967752,6.6807309,3,,,POINT (6.6807309 49.7967752)
566618213,49.7988615,6.682325,1,turning_circle,,POINT (6.682325 49.7988615)
566679810,49.7966295,6.6816211,3,,,POINT (6.6816211 49.7966295)
566680431,49.7982524,6.6828335,3,,,POINT (6.6828335 49.7982524)
566978084,49.7950264,6.6794737,3,,,POINT (6.6794737 49.7950264)
566978102,49.7946691,6.6786953,1,,,POINT (6.6786953 49.7946691)
566996564,49.7109158,6.5817423,1,,,POINT (6.5817423 49.7109158)
566996572,49.7108956,6.5824416,3,,,POINT (6.5824416 49.7108956)
566996574,49.7108139,6.5825245,3,,,POINT (6.5825245 49.7108139)
567328556,49.7097549,6.5793423,3,,,POINT (6.5793423 49.7097549)
567872293,49.7183646,6.59282,3,,,POINT (6.59282 49.7183646)
567872316,49.7181665,6.5923319,1,,,POINT (6.5923319 49.7181665)
571363017,49.7918245,6.6894627,3,,,POINT (6.6894627 49.7918245)
571363040,49.7941391,6.6891649,3,,,POINT (6.6891649 49.7941391)
572006211,49.7912199,6.6762327,3,,,POINT (6.6762327 49.7912199)
572096107,49.7209081,6.5983552,3,,,POINT (6.5983552 49.7209081)
572284355,49.7181911,6.5724116,1,turning_circle,,POINT (6.5724116 49.7181911)
574826382,49.7431983,6.5886415,3,,,POINT (6.5886415 49.7431983)
574850530,49.7427852,6.5896397,1,,,POINT (6.5896397 49.7427852)
577320457,49.7408563,6.6050393,1,,,POINT (6.6050393 49.7408563)
581797818,49.7139469,6.5869994,3,,,POINT (6.5869994 49.7139469)
581797826,49.7136625,6.5873065,1,,,POINT (6.5873065 49.7136625)
581800266,49.7140652,6.5868546,3,,,POINT (6.5868546 49.7140652)
581811801,49.7105659,6.5807217,3,,,POINT (6.5807217 49.7105659)
581811802,49.7104841,6.5803418,1,,,POINT (6.5803418 49.7104841)
581947880,49.7601822,6.6424929,4,,,POINT (6.6424929 49.7601822)
582091310,49.7219793,6.5785024,3,,,POINT (6.5785024 49.7219793)
582130598,49.7225473,6.5802903,3,,,POINT (6.5802903 49.7225473)
582132780,49.7226998,6.5799266,1,,,POINT (6.5799266 49.7226998)
582134962,49.7225154,6.58026,3,,,POINT (6.58026 49.7225154)
582204332,49.7217999,6.5782865,1,,,POINT (6.5782865 49.7217999)
582228487,49.7229552,6.5771921,3,,,POINT (6.5771921 49.7229552)
582228499,49.7221558,6.5777407,3,,,POINT (6.5777407 49.7221558)
582229163,49.7227089,6.5778225,3,,,POINT (6.5778225 49.7227089)
582234766,49.722301,6.577919,3,,,POINT (6.577919 49.722301)
582262310,49.7222876,6.576743,3,,,POINT (6.576743 49.7222876)
582262330,49.7221705,6.5765283,1,,,POINT (6.5765283 49.7221705)
582275311,49.7187182,6.5770812,3,,,POINT (6.5770812 49.7187182)
582459378,49.7201543,6.5806895,4,,,POINT (6.5806895 49.7201543)
582467972,49.7219099,6.5787187,3,,,POINT (6.5787187 49.7219099)
582467975,49.721781,6.5788969,3,,,POINT (6.5788969 49.721781)
582467981,49.7213255,6.5795421,3,,,POINT (6.5795421 49.7213255)
597329901,49.7479595,6.6370028,3,,,POINT (6.6370028 49.7479595)
